#Scale: 0.359372
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2752.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 688.862 51.9868 30.1751 410.591 20.1299 24.3208 1616.34 188.608 98.0001 652.163 77.9884 42.0462 0.1 0.158489
0.210017 395.144 23.4859 24.0211 216.607 10.4924 19.7806 865.2 105.024 35.5486 408.397 32.7805 34.7729 0.158489 0.251189
0.332855 205.736 10.225 13.3006 116.539 5.28803 8.96087 463.587 34.6718 27.2003 205.584 15.3196 17.8191 0.251189 0.398107
0.52754 121.447 4.32783 5.49739 87.8228 3.31709 7.34071 213.137 13.9062 6.78027 123.011 4.87924 6.59669 0.398107 0.630957
0.836094 78.8149 2.93742 2.42725 58.7814 3.98771 1.83212 123.696 10.3679 2.3877 82.6169 1.63017 3.99531 0.630957 1
1.32512 56.5139 2.00261 1.50062 42.7718 1.84353 1.64175 87.8338 4.22093 2.81837 58.9646 2.50718 1.59418 1 1.58489
2.10017 40.752 1.32417 1.0153 31.6078 1.36441 1.15652 57.9239 1.89333 1.24957 43.4629 1.78606 1.31616 1.58489 2.51189
3.32855 26.5477 0.808208 0.582233 20.6221 0.877247 0.375748 37.2169 1.55538 1.38516 28.4393 1.02901 0.779512 2.51189 3.98107
5.2754 15.795 0.51265 0.380817 12.0877 0.4653 0.468427 23.3164 1.21802 0.568155 16.7292 0.565876 0.383537 3.98107 6.30957
8.36094 8.27033 0.451711 0.196132 5.48194 0.500036 0.210531 13.4663 0.69478 0.322681 9.10881 0.590876 0.257771 6.30957 10
