#Scale: 0.313810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3152.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 510.176 56.4114 34.9611 333.555 26.5806 24.6402 1358.33 472.267 40.0671 655.986 162.503 29.2481 0.1 0.158489
0.210017 279.373 26.0562 13.4626 194.043 19.3826 13.1708 726.505 202.199 10.5304 343.917 68.8337 8.38367 0.158489 0.251189
0.332855 154.548 7.80905 9.77701 112.292 5.32294 10.5949 374.823 128.162 8.02115 186.692 28.6865 10.1035 0.251189 0.398107
0.52754 96.6259 5.97824 1.65812 79.3572 5.55523 1.44186 164.802 46.7471 -0.130539 113.21 13.9571 3.64273 0.398107 0.630957
0.836094 66.9584 2.39992 1.51749 56.4585 2.62244 2.16815 110.405 17.2134 0.769974 76.727 7.68659 1.47182 0.630957 1
1.32512 47.2463 1.0919 1.58866 41.5907 1.00456 2.1284 72.0291 7.90723 3.01417 52.2901 3.82374 0.712978 1 1.58489
2.10017 33.6508 0.929363 0.818581 30.0394 0.703403 1.13952 50.9094 4.75594 0.922619 36.645 3.17091 0.386539 1.58489 2.51189
3.32855 20.9329 0.773588 0.275875 19.0041 0.459961 0.531796 28.3712 5.0038 0.145121 22.8127 2.06336 0 2.51189 3.98107
5.2754 11.8742 0.423673 0.275764 10.7475 0.175151 0.530073 16.1169 2.68017 -0.1917 12.9882 1.44815 0.137449 3.98107 6.30957
8.36094 5.56181 0.243905 0.174066 4.56731 0.20753 0.298554 9.21772 2.7078 -0.370458 6.55912 0.669574 0.100936 6.30957 10
