#Scale: 0.858029
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1153.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1072.87 79.5409 40.2751 357.094 123.785 -1.84601 1402.73 61.271 77.1957 612.959 51.0322 24.1584 0.1 0.158489
0.210017 656.124 24.5579 25.1179 292.77 -13.0043 69.5245 821.054 30.2073 37.2905 426.974 17.0789 23.7199 0.158489 0.251189
0.332855 400.573 13.9219 17.0094 145.903 27.9308 11.439 500.948 18.1396 31.5863 266.013 14.6104 12.3138 0.251189 0.398107
0.52754 242.41 6.80811 10.5155 84.3103 12.6874 0.851913 298.734 6.91177 16.8387 169.123 6.03949 9.2531 0.398107 0.630957
0.836094 146.155 1.95801 7.26802 68.329 8.73629 1.32069 174.853 1.77357 10.7086 108.416 1.75944 6.52084 0.630957 1
1.32512 86.8582 1.61123 2.2685 44.5583 7.40425 -0.726345 102.434 0.163589 4.28549 66.3847 3.65031 2.17661 1 1.58489
2.10017 58.6269 0.677849 1.58794 38.7229 2.74272 1.33968 66.3783 0.228889 2.65259 48.27 1.34927 1.18315 1.58489 2.51189
3.32855 41.2268 0.512486 0.952862 22.8235 0.699602 2.38228 46.7886 0.509758 1.15309 34.3978 0.406902 1.78991 2.51189 3.98107
5.2754 28.2157 0.890564 0.164762 17.0573 2.04403 0.0389366 31.9601 0.796888 0.515091 23.438 1.1352 0.568014 3.98107 6.30957
8.36094 18.8157 0.521812 0.175663 11.5737 1.00005 0.0530519 21.2089 0.480307 0.416145 15.7783 0.562423 0.286469 6.30957 10
