#Scale: 0.212560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4654.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2474.13 364.575 108.755 1426.31 824.29 81.8112 9489.03 10209.5 3239.73 4351.12 3600.28 1207.66 0.1 0.158489
0.210017 1016.39 158.7 19.9288 582.675 265.026 54.7347 5701.34 5838.56 1964.68 1612.95 2136.3 293.82 0.158489 0.251189
0.332855 417.561 42.0396 25.6825 250.978 108.227 35.9482 1013.36 844.632 224.403 768.561 419.169 162.167 0.251189 0.398107
0.52754 281.337 18.0838 3.22757 232.088 53.5471 14.7068 376.361 232.014 250.846 393.319 22.8782 64.3085 0.398107 0.630957
0.836094 175.528 18.5786 4.62151 137.369 31.7595 16.3985 341.304 534.73 -2.5051 252.966 90.3187 24.2245 0.630957 1
1.32512 127.237 10.5084 1.02415 113.883 15.079 4.16499 266.291 19.8023 116.365 146.131 48.4954 3.08513 1 1.58489
2.10017 82.7469 8.29001 1.08302 69.5292 10.7777 -0.0490952 205.261 183.47 59.7997 102.979 54.0664 10.4716 1.58489 2.51189
3.32855 41.3665 5.88542 0.856304 36.064 6.75934 3.04155 92.9975 33.4452 30.2621 49.2316 23.715 1.13489 2.51189 3.98107
5.2754 20.1903 2.51809 0.114994 17.8891 2.77037 0.732695 33.1925 39.5817 13.3053 24.5564 8.77867 0.702509 3.98107 6.30957
8.36094 8.08728 1.18266 0.267343 5.44004 2.57108 -0.127194 23.9243 12.8755 9.81297 13.0205 4.61122 3.27133 6.30957 10
