#Scale: 0.617560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1602.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 264.142 28.375 7.11057 174.573 9.93669 13.1603 619.681 115.529 7.35645 283.772 34.4405 8.50949 0.1 0.158489
0.210017 191.323 15.2581 6.16051 117.061 8.9834 8.37865 445.044 62.8789 13.0446 216.83 17.1525 6.78133 0.158489 0.251189
0.332855 144.587 7.86583 5.9537 93.0897 5.78268 6.81198 312.031 32.7531 13.9429 164.186 9.1418 6.92076 0.251189 0.398107
0.52754 101.575 2.93094 5.25987 67.216 3.0537 4.70404 209.689 18.2607 13.7771 115.462 2.7216 6.47353 0.398107 0.630957
0.836094 67.2269 1.75924 2.59195 49.4522 1.69812 2.76056 126.717 7.23575 7.19585 73.6108 2.27129 2.33433 0.630957 1
1.32512 43.8993 1.33773 0.94138 34.5018 1.15812 1.08572 73.1185 3.30614 2.91912 47.7769 1.53191 0.891628 1 1.58489
2.10017 30.6614 0.834076 0.437241 25.3077 0.965796 0.600451 45.5514 1.6653 1.1805 33.2654 0.933662 0.410141 1.58489 2.51189
3.32855 21.1392 0.613693 0.274061 17.4351 0.57682 0.457247 31.7403 1.54168 0.375998 22.8738 0.636852 0.174538 2.51189 3.98107
5.2754 14.5736 0.486767 0.0638485 11.9727 0.485595 0.228132 21.461 1.0099 0.149302 15.9167 0.538581 -0.0076437 3.98107 6.30957
8.36094 9.14437 0.292801 0.0929165 7.41672 0.319048 0.156586 13.7259 0.421953 0.214899 10.0351 0.311479 0.0491209 6.30957 10
