#Scale: 0.612498
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1615.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1000.05 81.2993 34.8845 478.213 89.1481 45.9111 1462.61 131.568 58.7878 556.18 28.4308 32.812 0.1 0.158489
0.210017 613.918 48.7481 22.1243 181.46 34.7277 -1.30716 861.108 72.0522 31.6266 408.84 21.7581 15.9376 0.158489 0.251189
0.332855 348.408 18.2036 14.4204 131.794 20.0145 13.8907 485.17 27.8263 21.93 230.209 12.34 8.60291 0.251189 0.398107
0.52754 197.41 8.90906 7.27353 84.0629 6.7865 2.72122 258.975 15.4563 8.24852 147.512 3.45232 9.85168 0.398107 0.630957
0.836094 115.94 3.10422 4.8783 56.6034 8.41287 0.88829 148.386 3.56975 6.78166 89.5582 2.1291 3.8514 0.630957 1
1.32512 78.8295 1.2588 3.27855 44.4577 1.80363 4.00602 97.0768 1.40833 2.92209 64.2031 1.87768 3.75547 1 1.58489
2.10017 52.7319 1.73516 1.36621 31.8892 0.812832 0.844929 61.3881 2.25434 0.968884 46.7422 1.23431 2.2731 1.58489 2.51189
3.32855 38.5444 1.23787 0.818325 25.8243 0.11644 1.2872 44.5225 1.67448 0.860703 34.0575 0.898815 1.0701 2.51189 3.98107
5.2754 26.0444 0.768728 0.674698 14.8423 0.255571 1.48006 29.996 1.53583 0.276386 23.6628 -0.0199699 1.16059 3.98107 6.30957
8.36094 16.3633 0.450838 0.467466 11.0779 0.262631 0.985715 18.5985 0.659269 0.316069 14.7964 0.246859 0.657013 6.30957 10
