#Scale: 0.987123
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1002.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1064.4 69.8169 36.7892 410.766 47.4514 137.303 1448.42 10.2939 169.085 559.786 39.9443 26.6075 0.1 0.158489
0.210017 646.507 33.9818 29.2657 258.956 34.3972 24.8005 846.994 3.19824 89.4597 390.369 3.93018 37.9146 0.158489 0.251189
0.332855 417.157 14.907 20.9479 183.249 -21.6254 59.9799 538.805 0 57.9913 261.547 3.1651 33.2177 0.251189 0.398107
0.52754 246.507 9.91656 8.6752 103.732 -7.33832 36.6965 316.718 -0.260712 30.9451 157.92 5.80127 14.4085 0.398107 0.630957
0.836094 149.707 3.39911 5.50072 72.8778 5.53624 7.46477 180.929 -0.266815 14.442 112.42 -1.86511 11.116 0.630957 1
1.32512 91.5259 1.83106 2.67845 60.4731 -0.523598 6.62978 106.117 -0.146172 6.85499 73.3338 0.203468 4.02192 1 1.58489
2.10017 58.1404 1.85719 0.794044 41.3826 0.744423 2.88571 67.0631 0.0904007 3.71049 46.6637 1.76666 1.07077 1.58489 2.51189
3.32855 42.6397 1.18251 0.433491 27.2111 1.54913 1.4629 46.6225 1.03915 1.49628 38.7723 0.302853 1.55616 2.51189 3.98107
5.2754 28.1342 0.718227 0.286022 19.9228 1.27708 0.163521 30.617 0.412067 0.84054 25.5013 0.280968 1.04402 3.98107 6.30957
8.36094 19.6711 0.455435 0.312225 14.6035 0.453295 0.697374 21.2553 0.0588493 0.827801 17.9639 0.515055 0.416849 6.30957 10
