#Scale: 0.551747
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1793.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 418.995 42.853 6.12494 221.628 16.6443 11.2791 793.881 115.087 9.4491 383.153 32.3454 16.1677 0.1 0.158489
0.210017 277.038 20.6182 8.0174 140.028 10.4198 9.5631 529.959 52.9601 11.8491 255.184 15.9288 14.0874 0.158489 0.251189
0.332855 177.801 9.34573 7.37888 99.4811 4.28361 8.32531 314.158 26.2208 10.8079 168.712 8.42252 10.2741 0.251189 0.398107
0.52754 114.715 3.61118 5.29561 72.4167 2.15667 4.87576 187.834 8.87607 7.75719 110.022 3.38882 7.02282 0.398107 0.630957
0.836094 72.1381 2.16235 2.40599 50.4049 1.77291 2.99603 106.654 4.35297 3.1265 70.9905 1.79279 2.89407 0.630957 1
1.32512 49.8228 1.59168 1.20827 36.1106 1.33595 1.64253 69.5914 2.88017 1.37536 49.9298 1.52154 1.53366 1 1.58489
2.10017 35.4414 1.04597 0.663525 27.0006 0.620569 0.92378 48.6834 1.93629 0.540653 35.0632 1.08006 0.82177 1.58489 2.51189
3.32855 24.3614 0.731596 0.341101 19.1341 0.465616 0.702467 31.7961 1.49019 0.121166 24.4442 0.683653 0.501381 2.51189 3.98107
5.2754 16.3497 0.453428 0.241905 13.0938 0.179999 0.616959 20.7394 0.980404 -0.0162544 16.5009 0.48336 0.277273 3.98107 6.30957
8.36094 9.89932 0.349665 0.072341 8.05685 0.11666 0.321837 12.2371 0.866877 -0.0550098 10.0456 0.34681 0.137015 6.30957 10
