#Scale: 0.445435
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2221.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 941.43 135.046 17.0513 459.248 63.7861 8.58282 1696.99 222.369 70.4065 682.244 81.1481 19.4111 0.1 0.158489
0.210017 543.844 59.299 18.9374 187.773 23.1426 17.7063 966.317 132.164 25.1746 434.575 22.5547 36.6734 0.158489 0.251189
0.332855 320.601 34.3521 13.1178 130.982 10.4226 4.04527 550.274 61.5518 35.4776 259.567 19.9474 15.9816 0.251189 0.398107
0.52754 158.304 15.1347 3.47618 81.0321 4.50298 5.12315 231.316 26.4958 3.89023 145.91 9.61414 9.21442 0.398107 0.630957
0.836094 102.877 7.2521 2.92072 62.8253 3.06343 2.48789 144.448 11.781 6.80791 94.1921 5.19801 5.06308 0.630957 1
1.32512 68.0002 5.19504 1.32598 40.2316 1.82687 1.39074 93.2317 8.19757 2.14807 64.1562 3.63531 2.45602 1 1.58489
2.10017 49.364 3.01017 0.976585 33.7092 0.886543 1.75858 68.3111 4.45052 2.29212 44.3341 2.57386 0.904205 1.58489 2.51189
3.32855 33.7937 1.78897 0.893353 25.4163 0.445076 1.43924 42.7167 2.65219 1.20993 31.8394 1.4751 0.880905 2.51189 3.98107
5.2754 21.5725 1.1307 0.691515 14.3635 0.445731 0.911035 27.9405 1.53028 0.950277 20.6851 0.940866 0.678326 3.98107 6.30957
8.36094 12.6006 0.64737 0.397131 9.49318 0.512094 0.446172 15.8405 0.926025 0.635581 11.9182 0.472331 0.463113 6.30957 10
