#Scale: 0.713748
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1386.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 3.91401 0.470397 0.169845 0.590059 0.00833142 0.0265974 2.3095 0.180707 0.0753376 1.08573 0.0236417 0.0140376 0.1 0.158489
0.210017 3.68923 0.426562 0.222888 0.616263 0.00942397 0.0348875 2.27354 0.147868 0.103673 1.06836 0.0317513 0.00206661 0.158489 0.251189
0.332855 3.63042 0.303394 0.282842 0.610828 0.0182321 0.0225876 2.21757 0.114405 0.101083 1.08775 0.023126 0.00853705 0.251189 0.398107
0.52754 3.19367 0.243367 0.281931 0.64733 0.0241631 0.0186215 2.06736 0.102071 0.106739 1.08849 0.0182306 0.00965106 0.398107 0.630957
0.836094 2.83821 0.215477 0.199215 0.681202 0.0213789 0.0181873 1.93339 0.101425 0.0807806 1.08782 0.0130229 0.0115755 0.630957 1
1.32512 2.22779 0.126839 0.106851 0.753303 0.0127976 0.0155783 1.6782 0.0622426 0.058398 1.07893 0.017345 0.00592685 1 1.58489
2.10017 1.80915 0.108446 0.0430621 0.814359 0.00868863 0.0154049 1.4733 0.063187 0.0222982 1.06862 0.00879598 0.00673616 1.58489 2.51189
3.32855 1.75596 0.0730593 0.0549359 0.823382 0.00813663 0.0151495 1.44583 0.0343375 0.0358666 1.0664 0.0169173 0.00216353 2.51189 3.98107
5.2754 1.60194 0.108659 0.0160969 0.840932 0.00506485 0.0167163 1.34712 0.0696378 0.00559127 1.07334 0.00800419 0.00629199 3.98107 6.30957
8.36094 1.64889 0.130552 0.019897 0.834652 0.00376827 0.0228506 1.37625 0.071512 0.0116757 1.0724 0.01446 0.00499487 6.30957 10
