#Scale: 0.789685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1252.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1031.17 52.2242 50.1008 385.557 103.691 -1.7612 1332.05 74.7571 59.2649 636.301 1.20868 69.5868 0.1 0.158489
0.210017 596.247 28.1669 24.8231 178.016 14.1986 7.97173 798.996 23.8605 48.792 327.599 27.5219 3.40359 0.158489 0.251189
0.332855 383.296 13.7545 17.6215 164.926 10.8633 29.4546 482.374 13.8811 22.2491 254.15 5.96332 16.1058 0.251189 0.398107
0.52754 231.951 6.74973 9.8322 88.151 1.41233 11.1309 288.848 10.5243 10.5779 160.593 1.40225 14.0514 0.398107 0.630957
0.836094 136.396 3.28745 5.17145 60.7824 4.55086 3.31937 163.794 3.79762 6.55978 103.005 2.10249 4.85903 0.630957 1
1.32512 86.2876 1.88705 2.57152 46.8655 2.20904 2.45439 99.7119 2.13294 3.03512 70.2881 0.82476 2.5042 1 1.58489
2.10017 57.9858 1.29747 1.13317 42.0271 0.0766449 2.26783 65.7038 1.62029 0.912086 47.7648 0.628632 2.38906 1.58489 2.51189
3.32855 40.4019 0.729954 0.720142 26.7582 1.17129 0.60301 44.5865 0.692406 1.10886 35.621 0.832947 0.528599 2.51189 3.98107
5.2754 28.3369 0.661444 0.411627 18.6804 0.678766 0.298008 31.3619 0.47748 0.6747 24.8497 0.678225 0.362068 3.98107 6.30957
8.36094 18.4753 0.369705 0.268614 11.9611 0.749326 0.296191 20.5484 0.309114 0.440098 16.0692 0.481329 0.231567 6.30957 10
