#Scale: 0.455560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2171.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 305.323 37.8853 10.2974 189.806 18.8584 13.2108 772.645 152.569 11.3168 351.888 48.206 15.8622 0.1 0.158489
0.210017 193.115 22.8102 4.41882 125.703 9.69215 8.11521 459.752 94.5974 0 221.526 31.5571 6.32228 0.158489 0.251189
0.332855 129.741 9.84966 4.25291 92.9026 5.26724 6.22602 285.914 35.1164 6.23486 143.136 13.3926 4.14883 0.251189 0.398107
0.52754 84.0387 6.23724 1.45316 61.9399 5.93346 1.8802 159.418 21.3817 2.69661 95.8032 6.03696 2.16601 0.398107 0.630957
0.836094 55.3316 2.62579 0.906185 43.4818 2.45643 1.6363 95.3861 7.82509 2.43243 61.7142 2.85383 0.777424 0.630957 1
1.32512 37.8425 1.51765 0.513752 31.1224 1.42428 0.840153 59.1809 3.69792 1.07869 41.7426 1.98059 0.454304 1 1.58489
2.10017 27.3985 1.07913 0.314615 23.0523 0.82082 0.739563 41.8505 3.55897 0 29.7882 1.30707 0.0657692 1.58489 2.51189
3.32855 18.4763 0.680103 0.172251 15.246 0.580877 0.381262 26.9305 2.65446 -0.00814056 20.7183 0.679192 0.154917 2.51189 3.98107
5.2754 12.0466 0.380253 0.113861 10.0223 0.279364 0.301406 18.0267 0.736055 0.481361 13.3126 0.619858 -0.0420284 3.98107 6.30957
8.36094 6.95532 0.203922 0.124095 5.82207 0.126418 0.267488 10.1143 0.890607 -0.0423441 7.70241 0.307781 0.0512457 6.30957 10
