#Scale: 0.141685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6982.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 15221.5 25313 4923.78 15680.5 25354.7 5672.42 -160 160 0 -160 1184.27 0 0.1 0.158489
0.210017 1417.23 3857.93 -96.9886 1464.3 3699.54 341.531 -160 160 0 -160 160 0 0.158489 0.251189
0.332855 4287.06 -325.376 2397.67 4419.76 -288.505 2347.5 -160 160 0 -160 160 0 0.251189 0.398107
0.52754 1863.07 316.105 349.778 1923.44 313.156 350.513 -160 160 0 -160 160 0 0.398107 0.630957
0.836094 234.27 190.564 188.219 246.035 261.607 197.042 -160 160 0 -160 160 0 0.630957 1
1.32512 430.473 133.738 166.917 448.092 114.263 194.005 -160 160 0 -160 160 0 1 1.58489
2.10017 -69.9057 52.5439 70.5491 -67.5532 52.2422 72.5389 -160 160 0 -148.659 148.659 5.43727 1.58489 2.51189
3.32855 23.5999 16.3826 56.2328 28.6798 18.1111 60.6469 -160 160 0 -146.538 146.538 -23.1575 2.51189 3.98107
5.2754 16.4536 3.71805 41.2319 21.6895 2.96905 45.3806 -160 160 0 -159.005 159.005 -35.2833 3.98107 6.30957
8.36094 26.6792 42.6706 4.36526 27.2204 44.2191 6.49623 -160 160 0 9.7916 30.9891 9.7916 6.30957 10
