#Scale: 0.151810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6516.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 6272.84 923.104 3221.9 5347.55 -40.415 2916.12 -160 160 0 76992.5 -37675.7 76992.5 0.1 0.158489
0.210017 4799.74 3125.87 1083.93 4864.87 2742.96 1471.82 -160 160 0 -160 14208.8 0 0.158489 0.251189
0.332855 3730.65 1007.43 266.189 3775.33 961.763 474.084 -160 899.482 0 329.85 283.645 489.811 0.251189 0.398107
0.52754 1348.48 635.891 165.015 1351.93 576.889 253.031 -160 1663.9 0 1089.78 2817.71 1089.78 0.398107 0.630957
0.836094 430.267 81.1624 87.1147 437.456 82.3824 118.165 -160 160 0 -117.145 697.93 42.8546 0.630957 1
1.32512 259.161 75.5169 86.5993 264.521 70.4273 108.87 -160 160 0 -149.061 690.612 10.9386 1 1.58489
2.10017 107.423 3.74941 19.5592 106.629 6.38284 20.9513 -160 160 0 168.954 -12.1588 231.439 1.58489 2.51189
3.32855 26.8857 10.2529 21.5509 16.996 12.7703 14.3829 -160 164.358 0 783.143 -655.945 783.143 2.51189 3.98107
5.2754 -5.31028 6.08859 16.3318 -4.78399 6.96244 16.7563 -160 180.303 0 -45.0179 45.0179 24.8733 3.98107 6.30957
8.36094 5.82369 18.9231 -0.0546594 4.67209 18.7829 -1.18701 -160 160 0 94.3556 0 94.3556 6.30957 10
