#Scale: 0.496060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1994.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 455.258 37.1736 10.3365 243.262 14.7034 19.7639 929.846 97.7653 20.2015 416.824 32.0139 23.8604 0.1 0.158489
0.210017 287.708 22.412 7.00748 155.122 7.24402 12.9485 566.239 58.8491 8.74164 270.567 20.0755 14.7216 0.158489 0.251189
0.332855 172.859 10.1653 6.55002 98.7631 4.48876 8.02573 316.246 29.1192 9.39944 167.906 10.3959 10.5346 0.251189 0.398107
0.52754 107.108 4.56661 3.93983 69.9887 2.20995 4.82556 173.495 11.6701 4.50481 106.68 4.39234 5.8373 0.398107 0.630957
0.836094 68.9177 2.2122 2.12494 48.9548 1.65685 2.07656 105.174 4.5027 2.2614 68.4794 1.93755 2.80708 0.630957 1
1.32512 48.8222 1.78707 0.897449 35.6234 1.30185 1.30307 70.1021 3.15965 0.839256 49.5475 1.65282 1.24395 1 1.58489
2.10017 35.5477 1.02119 0.577583 27.4977 0.706808 0.971783 49.6501 1.61362 0.649693 35.5663 1.04334 0.707188 1.58489 2.51189
3.32855 24.0761 0.676035 0.354065 18.6056 0.482513 0.591333 32.1552 1.16306 0.177994 24.6562 0.613245 0.468203 2.51189 3.98107
5.2754 15.7375 0.426503 0.228874 12.2811 0.225263 0.477446 20.9883 0.904247 0.0590611 16.0489 0.40588 0.267271 3.98107 6.30957
8.36094 9.15935 0.269593 0.113622 7.16855 0.147094 0.343277 12.1561 0.538766 -0.0168304 9.34913 0.273109 0.159198 6.30957 10
