#Scale: 0.258123
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3832.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2006.43 496.761 236.488 1216.59 433.207 310.871 3917.46 1776.73 831.784 2358.36 707.564 251.712 0.1 0.158489
0.210017 851.274 142.558 44.301 703.879 181.787 145.789 1263.38 868.148 -66.2726 903.507 124.126 169.567 0.158489 0.251189
0.332855 365.309 67.9523 41.1328 289.672 89.0361 37.6852 764.875 386.429 137.488 346.54 31.399 55.6362 0.251189 0.398107
0.52754 211.278 29.016 8.17598 156.431 22.9603 1.46651 374.78 114.151 34.773 228.254 52.4853 30.7619 0.398107 0.630957
0.836094 155.741 11.9735 5.18695 135.13 7.93105 16.6208 259.058 52.8475 64.0078 151.975 32.4837 -1.43611 0.630957 1
1.32512 145.512 16.1529 7.52602 118.639 14.7365 7.50075 243.597 42.319 20.267 149.474 26.0603 14.2155 1 1.58489
2.10017 72.088 11.2035 3.37094 46.0892 17.1425 8.16737 134.344 26.5168 10.8756 83.8293 9.41301 7.50565 1.58489 2.51189
3.32855 48.3062 5.87314 1.4573 37.7889 6.63291 4.70618 68.8733 10.2914 0.990349 54.1747 7.52327 3.85908 2.51189 3.98107
5.2754 26.8873 3.15345 1.14587 22.2418 4.52934 2.89809 38.8302 3.08317 3.09936 28.7868 3.48205 1.02365 3.98107 6.30957
8.36094 11.1273 2.71626 1.18527 9.09328 1.80939 1.55936 13.9337 9.36881 -0.0907526 12.5461 2.75505 1.54214 6.30957 10
