#Scale: 0.698560
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1416.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 265.155 20.6182 9.84528 166.261 8.72142 12.8359 602.828 83.3383 15.3149 283.687 22.7816 9.17755 0.1 0.158489
0.210017 204.959 12.6567 8.63693 129.854 7.25371 8.62592 451.999 41.847 15.0623 221.333 13.5864 7.41125 0.158489 0.251189
0.332855 156.91 5.17976 9.75847 96.4804 3.67414 6.67324 335.717 18.7276 23.435 174.966 5.35588 9.69449 0.251189 0.398107
0.52754 112.311 2.42095 6.54462 73.0678 2.77123 4.29661 231.092 12.2861 18.7071 123.385 2.82372 6.86874 0.398107 0.630957
0.836094 77.1229 1.53183 3.64123 53.2822 1.67632 3.12965 146.87 6.4166 10.3916 84.4413 1.8034 3.80515 0.630957 1
1.32512 49.4528 0.72089 1.76406 36.9626 1.14249 1.49057 83.4591 2.70383 4.56984 53.9064 1.03918 1.54475 1 1.58489
2.10017 33.1396 0.779442 0.672615 26.924 0.779127 0.795567 49.2007 2.16824 1.12329 35.5667 0.828793 0.595303 1.58489 2.51189
3.32855 22.5247 0.658388 0.276625 18.4088 0.609898 0.439154 32.7382 1.5147 0.533623 24.2352 0.757875 0.158577 2.51189 3.98107
5.2754 15.5303 0.492836 0.0967188 12.8155 0.440736 0.222709 21.505 1.14593 0.0163994 16.8448 0.527138 0.036499 3.98107 6.30957
8.36094 10.0933 0.250302 0.140206 8.27501 0.216099 0.222682 14.1986 0.645472 0.0945854 10.9482 0.262875 0.0759192 6.30957 10
