#Scale: 0.242935
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4072.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2089.7 400.448 248.972 1084.89 419.841 184.741 7466.16 2041.81 2641.65 2239.01 955.652 334.037 0.1 0.158489
0.210017 1168.59 341.992 52.4264 1041.73 160.171 194.716 2291.93 1648.87 242.791 1097.33 606.302 92.2124 0.158489 0.251189
0.332855 499.749 58.143 36.1408 309.429 59.7957 18.0994 1920.79 486.391 683.967 446.399 191.214 72.8005 0.251189 0.398107
0.52754 207.782 32.9831 12.6567 169.293 20.8038 37.2056 321.757 246.925 40.8189 232.145 73.4127 22.8717 0.398107 0.630957
0.836094 152.747 22.4152 0.997147 101.848 19.641 4.5182 260.419 69.8618 63.3141 193.692 50.5457 3.24136 0.630957 1
1.32512 172.018 18.9088 3.94969 162.056 16.8044 11.3474 292.675 89.9211 15.1193 159.846 26.103 -0.680298 1 1.58489
2.10017 85.6908 16.7864 2.68816 70.5021 8.87731 10.2523 140.515 46.9804 -0.242615 93.3087 26.5175 4.47161 1.58489 2.51189
3.32855 50.6567 8.42473 0.931278 44.9545 8.34132 4.40298 47.0488 28.4342 -5.40569 58.4205 7.56247 4.07403 2.51189 3.98107
5.2754 29.4182 3.89034 0.536076 29.4423 5.24042 1.37673 29.6972 9.22663 2.43431 29.332 3.14179 2.27837 3.98107 6.30957
8.36094 11.411 3.84507 0.913648 8.45525 3.11629 1.11578 15.8839 13.1636 3.27911 14.1497 4.37066 0.882275 6.30957 10
