#Scale: 0.485935
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2035.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 3.89387 0.188459 0.365501 0.433813 0.0427051 0.0326108 1.68921 0.0322522 0.087617 0.708399 0.0289875 0.036382 0.1 0.158489
0.210017 5.00308 0.121474 0.770019 0.332276 0.0623653 0.0176806 1.6624 0.0565543 0.0574771 0.763147 0.0139414 0.0756344 0.158489 0.251189
0.332855 3.35068 0.113174 0.270824 0.466783 0.0397839 0.0176207 1.56404 0.0475574 0.0616471 0.785898 0.0206279 0.0576823 0.251189 0.398107
0.52754 2.71162 0.272891 -0.00920463 0.525732 0.000926971 0.0526509 1.42559 0.0455803 0.0390327 0.863726 0.0176986 0.0360571 0.398107 0.630957
0.836094 2.46076 0.0701191 0.166909 0.552185 0.033843 0.0175115 1.35879 0.0133487 0.0337929 0.90197 0.0179542 0.0457117 0.630957 1
1.32512 2.25751 0.0153227 0.20243 0.593843 0.0390474 0.00827634 1.3406 0.00809216 0.0530518 0.900278 0.0273071 0.03407 1 1.58489
2.10017 1.73635 0.0829356 0.0397953 0.689356 0.0162884 0.0285313 1.19696 0.0223122 0.016744 0.968953 0.00601697 0.0264758 1.58489 2.51189
3.32855 1.70887 0.0551323 0.0896534 0.716942 0.0321236 0.0280207 1.22516 -0.000243783 0.0267364 0.939196 0.0132944 0.0156071 2.51189 3.98107
5.2754 1.58128 0.0712311 0.0405372 0.750895 0.0200688 0.028622 1.18737 0.0225145 0.0105275 0.954162 0.00117159 0.0225474 3.98107 6.30957
8.36094 1.46348 0.0244217 0.0948638 0.805269 0.0275546 0.0172807 1.1785 -0.00545382 0.0425949 0.94138 0.0263838 0.00680637 6.30957 10
