#Scale: 0.956748
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1034.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1023.78 66.6818 40.2411 351.777 67.299 30.7274 1410.2 3.12305 181.721 535.817 62.7521 10.3276 0.1 0.158489
0.210017 667.177 27.1666 38.3799 213.484 22.7985 26.068 865.97 6.13696 91.9428 433.631 -9.88681 69.9374 0.158489 0.251189
0.332855 400.324 20.1691 11.169 147.956 -6.9946 51.1991 511.583 10.3539 42.7905 269.365 2.54568 24.5361 0.251189 0.398107
0.52754 246.498 6.93246 10.0708 89.2138 2.42081 16.9993 315.907 -1.10516 31.8435 164.773 -0.595581 15.2192 0.398107 0.630957
0.836094 148.067 3.7605 4.82907 77.2493 3.33334 7.60685 180.389 0.0805511 13.5543 109.616 -0.544235 9.69505 0.630957 1
1.32512 91.1433 1.26822 2.8952 66.8569 -1.14337 8.27386 106.773 -0.935776 6.5991 70.9386 1.55536 4.41681 1 1.58489
2.10017 57.8854 1.49185 0.964878 35.6418 0.782085 2.95591 67.3699 -0.0492172 4.10983 46.8397 1.55162 1.23233 1.58489 2.51189
3.32855 42.2491 0.791847 0.675644 24.9053 0.729996 2.9445 48.4077 -0.243038 2.96659 35.5461 1.4102 0.666656 2.51189 3.98107
5.2754 28.042 0.73481 0.32719 19.172 1.65563 -0.0862331 31.4377 0.244736 1.35696 24.2342 0.441811 0.548748 3.98107 6.30957
8.36094 19.366 0.418331 0.318027 13.5347 1.20863 0.0402184 20.941 0.237181 0.754284 17.8777 0.1721 0.608755 6.30957 10
