#Scale: 0.987123
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1002.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 454.655 28.5827 15.0981 211.19 6.75984 21.731 741.983 30.5547 60.9546 380.464 8.12274 42.1671 0.1 0.158489
0.210017 337.28 18.6038 12.2714 145.642 7.99249 11.6142 577.623 14.5317 65.4243 270.273 6.30478 26.4231 0.158489 0.251189
0.332855 245.57 9.91719 12.2417 103.286 6.29185 10.4451 420.258 -0.416687 53.3715 198.101 5.36897 20.3543 0.251189 0.398107
0.52754 175.822 4.24471 9.80084 87.8465 3.281 7.01045 286.926 -3.11749 37.6506 144.594 1.6996 12.7133 0.398107 0.630957
0.836094 117.755 2.14586 5.54279 64.6657 1.74267 3.89097 183.893 -2.78256 23.1127 99.4614 0.827988 7.97408 0.630957 1
1.32512 72.9204 0.994286 2.39693 45.9448 1.46284 1.94065 105.576 -1.94507 11.502 64.2023 0.787903 3.64007 1 1.58489
2.10017 46.5878 0.337479 1.33547 32.0345 0.677834 1.44844 62.3211 -1.23791 5.14502 43.0282 0.141949 2.32122 1.58489 2.51189
3.32855 31.0085 0.324934 0.490871 23.3312 0.423086 0.831345 38.5842 -0.257351 1.97823 29.5706 0.177811 1.10817 2.51189 3.98107
5.2754 21.2975 0.213257 0.281536 16.4236 0.331671 0.444621 26.1494 -0.0674114 1.26601 20.3588 0.0865593 0.699511 3.98107 6.30957
8.36094 14.6622 0.100669 0.234152 10.9936 0.181556 0.442254 18.0391 -0.0097847 0.882395 14.1228 0.00882912 0.580064 6.30957 10
