#Scale: 0.409997
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2413.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 349.413 42.2477 16.9297 212.321 21.5748 14.8725 909.408 173.077 0.573792 414.655 59.2009 27.0513 0.1 0.158489
0.210017 211.708 23.6125 6.46198 131.015 15.3826 7.98363 501.328 99.3621 -4.72937 257.944 30.3878 13.2256 0.158489 0.251189
0.332855 132.588 9.67155 4.61608 94.1499 5.5387 9.38724 288.796 48.655 4.02921 151.039 15.6698 3.45807 0.251189 0.398107
0.52754 83.3233 5.13641 1.9697 61.0269 4.54533 3.53604 157.243 23.0115 1.36128 97.2952 7.21535 2.7129 0.398107 0.630957
0.836094 54.9186 2.77986 0.837921 43.0754 2.66911 2.13182 99.387 6.61897 1.74123 61.3205 4.23764 0 0.630957 1
1.32512 38.6039 1.89582 0.442291 30.7683 2.61956 0.213409 63.2522 4.76612 1.09572 43.7744 1.57917 1.02593 1 1.58489
2.10017 27.6003 1.49005 0.138281 22.5412 1.31087 0.428457 44.2189 4.3915 -0.0487785 30.8008 1.80927 0 1.58489 2.51189
3.32855 18.585 1.04764 0.0280743 15.3008 1.06062 0.185161 29.0105 2.08344 0.152733 20.7336 1.31665 0.0198612 2.51189 3.98107
5.2754 11.2673 0.50962 0.134464 9.2399 0.562931 0.200318 17.4106 0.966026 0.196339 12.651 0.62252 0.110399 3.98107 6.30957
8.36094 5.88162 0.402502 0.0361924 4.57303 0.320026 0.219423 9.584 1.17356 0.0145235 6.82617 0.598748 -0.00181437 6.30957 10
