#Scale: 0.706154
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1401.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 397.458 34.0142 9.89218 193.944 6.13765 13.8431 692.635 90.7415 3.57056 338.961 17.5785 15.6138 0.1 0.158489
0.210017 277.349 14.5526 11.0263 142.482 6.60175 7.14966 487.175 30.2784 17.56 231.11 10.7941 12.8577 0.158489 0.251189
0.332855 193.181 7.81039 8.27602 99.387 6.47926 5.87178 329.439 16.5184 15.7048 166.107 6.03462 8.8118 0.251189 0.398107
0.52754 133.353 2.55858 7.22539 74.6345 2.77235 3.71655 215.656 3.56621 14.2451 117.982 2.45839 7.14231 0.398107 0.630957
0.836094 89.0314 0.943169 4.12078 54.9099 0.935467 3.01194 133.787 2.42889 7.30783 81.7139 0.657722 4.48811 0.630957 1
1.32512 56.665 0.632458 1.99635 39.8014 0.256466 2.18231 77.7393 1.0202 3.20677 53.5979 0.672367 1.74176 1 1.58489
2.10017 38.3104 0.668003 0.822655 28.5699 0.544445 0.836222 48.8724 1.05513 0.96563 37.3859 0.66399 0.873459 1.58489 2.51189
3.32855 26.6779 0.685968 0.380587 20.3221 0.719715 0.356117 33.4108 0.947613 0.41819 26.1581 0.577206 0.409781 2.51189 3.98107
5.2754 18.2925 0.407522 0.276752 14.0918 0.346495 0.252803 22.5805 0.580446 0.344227 18.0341 0.38863 0.258226 3.98107 6.30957
8.36094 11.7606 0.316567 0.118435 9.04263 0.317995 0.0980301 14.9345 0.26706 0.272897 11.3833 0.337776 0.0834732 6.30957 10
