#Scale: 0.278373
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3553.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1920.52 543.461 200.245 1309.52 313.921 250.253 3505.8 1482.81 330.923 2040.56 563.671 224.047 0.1 0.158489
0.210017 759.332 164.082 48.8846 607.935 75.2784 105.902 1648.74 430.555 266.527 652.583 239.583 14.8473 0.158489 0.251189
0.332855 378.811 45.5844 33.985 229.33 34.4492 8.98882 753.982 140.308 134.117 411.658 46.3921 71.0009 0.251189 0.398107
0.52754 199.451 15.9124 5.77156 142.458 0.909119 13.1346 220.609 75.0953 10.4503 245.476 33.4427 17.6192 0.398107 0.630957
0.836094 152.43 20.2409 9.06686 121.584 13.4991 14.1608 262.559 41.3445 25.785 150.218 23.6484 10.1269 0.630957 1
1.32512 110.975 9.83438 5.64507 79.3289 16.8352 3.23342 161.529 7.9095 14.2704 125.865 8.84434 9.97697 1 1.58489
2.10017 64.5018 11.2514 3.66446 45.3773 6.615 4.8504 109.766 27.0261 8.33952 69.456 13.5968 5.98019 1.58489 2.51189
3.32855 41.8711 4.64898 1.77844 34.9611 1.58714 2.79219 63.6831 9.23141 3.28982 42.1611 7.50602 2.13643 2.51189 3.98107
5.2754 24.1181 2.87107 1.42193 16.6639 3.19896 0.927228 39.3535 4.66077 3.99258 26.7109 2.839 2.15346 3.98107 6.30957
8.36094 11.1985 2.14915 1.18049 8.51053 1.02928 1.88996 16.8455 3.50842 1.98149 12.0916 3.30324 0.685658 6.30957 10
