#Scale: 0.668185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1480.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 394.733 34.3467 10.4291 190.776 9.42569 11.9415 708.463 94.3889 6.89532 343.083 20.8156 14.9693 0.1 0.158489
0.210017 276.456 16.1099 10.4959 145.365 4.87125 9.44064 491.605 41.1139 11.9995 236.592 10.9654 14.7584 0.158489 0.251189
0.332855 191.726 6.33377 10.4217 100.727 2.38818 8.34703 335.398 16.2243 18.1548 166.857 6.5197 12.0425 0.251189 0.398107
0.52754 128.478 3.55481 6.39973 74.1676 1.72813 6.39775 208.789 7.82509 11.7018 116.321 3.3653 6.60614 0.398107 0.630957
0.836094 83.2434 1.04144 3.80477 52.9147 1.01995 3.02422 126.379 2.80845 7.11355 77.2995 0.846375 4.28543 0.630957 1
1.32512 54.6972 0.976994 1.67574 38.6809 0.749577 1.62977 75.9553 1.42046 2.99242 52.3097 1.12515 1.68051 1 1.58489
2.10017 37.3995 0.714638 0.859211 28.1591 0.544577 0.885967 47.6511 1.44684 0.90131 37.0162 0.656139 1.05644 1.58489 2.51189
3.32855 26.1123 0.510157 0.515879 20.6662 0.379322 0.63699 32.7467 0.961205 0.567978 25.5939 0.483322 0.567696 2.51189 3.98107
5.2754 17.8478 0.338165 0.302956 14.0464 0.247858 0.358766 21.8497 0.561798 0.277828 17.7966 0.340065 0.379946 3.98107 6.30957
8.36094 11.396 0.185478 0.216463 8.98977 0.140773 0.229958 14.0404 0.278779 0.3167 11.3087 0.167058 0.207142 6.30957 10
