#Scale: 1.002310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 987.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 455.805 30.5444 13.7463 213.389 6.85632 20.7276 757.295 31.5109 71.0284 366.558 11.9771 39.676 0.1 0.158489
0.210017 343.559 18.1471 14.4711 145.81 5.15553 15.7737 586.23 15.5528 68.0773 272.783 5.77643 30.2436 0.158489 0.251189
0.332855 250.65 11.5324 12.5617 106.659 4.04411 13.1442 426.097 3.13574 54.5283 199.891 4.93689 20.4506 0.251189 0.398107
0.52754 178.277 4.43593 10.3176 88.4702 2.6581 7.23923 289.012 -2.2326 37.9612 145.808 1.04938 15.8021 0.398107 0.630957
0.836094 118.11 2.41896 5.39223 63.7149 1.30162 5.18383 182.865 -0.980545 22.2046 99.8804 0.268005 9.10668 0.630957 1
1.32512 74.0288 1.01903 2.41933 46.9653 0.836319 2.36859 104.77 -0.310226 9.76289 65.8742 0.122124 4.93758 1 1.58489
2.10017 46.9957 0.409832 1.31355 33.8943 0.284397 2.22245 61.3397 -0.560009 4.20571 43.3815 0.171616 2.64887 1.58489 2.51189
3.32855 31.3898 0.311642 0.540136 24.4407 -0.0181561 1.24314 38.2776 0.17017 1.50499 29.9197 0.0127621 1.3456 2.51189 3.98107
5.2754 21.4617 0.201706 0.307165 16.8512 0.106863 0.633682 25.5939 0.141771 1.08968 20.7576 -0.0330219 0.829811 3.98107 6.30957
8.36094 14.7812 0.112241 0.232895 11.0736 0.183817 0.406816 18.1226 -0.0552025 1.02156 14.2036 0.000896454 0.515143 6.30957 10
