#Scale: 0.511247
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1935.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 937.663 120.23 29.0984 265.731 37.1738 15.9223 1486.18 206.303 35.6394 710.293 69.2551 40.5275 0.1 0.158489
0.210017 570.828 42.815 30.1758 251.438 12.5693 31.7284 940.628 62.1945 43.5075 375.691 37.9903 32.3419 0.158489 0.251189
0.332855 318.721 22.9306 10.713 139.068 17.9845 8.68796 482.716 43.4797 18.5157 244.091 9.87738 13.1516 0.251189 0.398107
0.52754 175.376 11.6286 5.97856 102.94 7.28585 4.85571 248.322 15.2346 11.0612 139.838 9.21822 6.27081 0.398107 0.630957
0.836094 109.662 6.4837 2.88612 75.229 4.18797 2.97573 144.945 9.93036 2.48962 92.2835 4.23895 5.25294 0.630957 1
1.32512 70.231 3.77267 1.07669 44.4354 2.96177 0.821747 88.2793 5.04305 1.30883 63.9043 2.92783 2.18497 1 1.58489
2.10017 50.3068 2.36917 0.96233 34.6727 1.79357 1.69063 61.088 3.32339 0.559525 46.5981 1.4561 1.59692 1.58489 2.51189
3.32855 34.9346 1.6739 0.580597 24.5935 1.24879 0.40391 42.8162 1.65866 1.09369 31.8826 1.77501 0.549856 2.51189 3.98107
5.2754 23.0304 1.22238 0.310825 17.5772 0.823502 1.02407 27.61 1.61514 0.258833 21.0831 1.06434 0.483362 3.98107 6.30957
8.36094 14.1301 0.616085 0.372822 10.5458 0.270628 0.499405 16.48 0.978291 0.3405 13.3772 0.469755 0.439721 6.30957 10
