#Scale: 0.865623
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1142.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 443.922 27.9827 14.262 222.336 13.0196 9.84415 747.874 50.9022 32.1252 352.97 17.8582 18.2091 0.1 0.158489
0.210017 317.423 13.2358 15.7824 138.326 4.24347 9.40289 547.909 23.681 36.9831 253.051 9.94006 14.6111 0.158489 0.251189
0.332855 230.823 7.42307 13.131 109.039 6.19959 4.66946 380.041 12.3167 28.8029 191.571 4.09113 13.2483 0.251189 0.398107
0.52754 159.733 3.03098 9.42937 81.3447 2.24839 5.0323 257.77 3.95374 21.9957 133.27 2.92575 7.65114 0.398107 0.630957
0.836094 105.309 0.91597 5.52316 59.6871 2.47406 2.22116 157.197 1.91582 12.0261 93.0201 0.541153 5.43945 0.630957 1
1.32512 66.6557 0.786842 2.27323 41.853 1.56543 1.1292 93.5574 0.757141 5.37082 60.7615 0.644371 2.49738 1 1.58489
2.10017 42.1074 0.703342 0.76099 30.0256 0.838583 0.677389 55.135 0.248638 2.28205 39.2826 0.975418 0.535686 1.58489 2.51189
3.32855 28.8835 0.495745 0.348257 20.8002 0.627083 0.314493 36.7624 0.509727 0.870865 27.4974 0.606436 0.429939 2.51189 3.98107
5.2754 19.9219 0.358347 0.21019 14.6308 0.530582 0.188041 25.146 0.339596 0.574171 18.9744 0.380501 0.215378 3.98107 6.30957
8.36094 13.5612 0.138454 0.231758 9.73404 0.361766 0.166441 17.3053 0.0077858 0.716217 12.8969 0.222341 0.199107 6.30957 10
