#Scale: 0.339122
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2917.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 447.774 45.4526 31.0005 273.37 29.2289 20.2334 1243.7 349.421 -1.71765 555.587 90.7336 33.9999 0.1 0.158489
0.210017 260.825 23.3495 13.7794 169.49 13.236 9.19243 696.854 151.565 14.7943 313.907 52.1166 17.4554 0.158489 0.251189
0.332855 144.366 10.4702 4.82617 108.291 9.93678 6.49557 322.757 66.3783 2.1004 164.246 21.3894 5.34767 0.251189 0.398107
0.52754 91.8128 4.57216 1.77413 75.4971 4.0833 2.57787 163.98 28.514 -1.95122 102.302 10.6031 2.65844 0.398107 0.630957
0.836094 61.8988 2.56648 1.46014 51.3391 2.2491 2.252 94.635 16.1307 -1.43289 71.1452 5.82802 1.2002 0.630957 1
1.32512 44.659 1.73251 0.981136 38.5684 1.71236 1.31472 66.8513 8.07719 -0.0525665 49.4092 3.15731 0.519993 1 1.58489
2.10017 31.2317 1.32132 0.366028 27.4907 1.09763 0.580002 47.1163 5.08891 0.313004 33.7528 2.62384 0.0344963 1.58489 2.51189
3.32855 19.5648 1.23031 -0.0458393 17.3292 1.01107 0.101433 26.3426 5.73877 -1.09191 21.5489 1.94671 -0.15799 2.51189 3.98107
5.2754 11.1852 0.711271 0.0472212 9.56317 0.687134 0.131289 15.9053 2.05037 -0.0470514 12.6595 1.15531 -0.0907011 3.98107 6.30957
8.36094 5.05777 0.447465 -0.0118465 3.70165 0.45346 0.0971951 9.33215 1.55793 -0.119825 6.23244 0.896787 -0.0323892 6.30957 10
