#Scale: 0.903592
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1094.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 442.27 31.879 11.8554 198.205 3.67644 14.4486 784.19 40.4772 54.488 342.61 20.6266 17.5513 0.1 0.158489
0.210017 325.103 16.3049 13.4836 148.973 6.29724 10.3931 557.192 17.6 45.7696 261.87 9.89206 18.6411 0.158489 0.251189
0.332855 231.991 7.5334 13.1282 107.192 3.61826 7.50892 395.602 2.67526 44.7696 187.683 4.65022 13.5042 0.251189 0.398107
0.52754 164.55 3.73109 9.47797 81.1161 2.7983 3.73881 270.999 0 30.4825 136.666 1.39264 10.4064 0.398107 0.630957
0.836094 110.252 1.2832 5.55847 61.0722 1.32153 3.13559 171.819 -1.72249 18.7481 94.5145 0.726906 5.80233 0.630957 1
1.32512 68.2033 0.780327 2.40636 43.0345 0.844063 1.53439 97.7408 -0.466919 7.98065 61.3171 0.460186 2.9996 1 1.58489
2.10017 43.4901 0.537567 0.870678 31.2904 0.301092 1.32639 56.5569 0.0526352 2.75908 40.8934 0.595505 1.04241 1.58489 2.51189
3.32855 29.4375 0.406254 0.435984 21.6632 0.252361 0.716719 37.3424 0.331577 1.2696 28.0327 0.312466 0.741182 2.51189 3.98107
5.2754 20.4044 0.316874 0.234301 15.3552 0.244824 0.448401 25.2614 0.358522 0.74898 19.6562 0.236626 0.412342 3.98107 6.30957
8.36094 13.8763 0.134823 0.217108 10.3772 0.108148 0.394578 17.2166 0.104259 0.601929 13.3728 0.0502119 0.359169 6.30957 10
