#Scale: 0.926373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1067.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 320.569 19.9919 14.1824 177.817 7.2867 15.5312 739.755 46.1038 47.1198 330.329 23.0596 16.1046 0.1 0.158489
0.210017 265.908 12.0194 14.7183 148.943 5.03259 12.2725 610.664 23.0734 50.2932 273.544 12.2682 18.2361 0.158489 0.251189
0.332855 207.476 7.47627 11.9228 113.671 6.5186 7.75682 465.401 10.2089 47.0601 218.805 6.18488 15.8823 0.251189 0.398107
0.52754 153.023 4.32153 8.72159 89.628 4.47182 5.3298 323.622 4.27463 36.5594 161.719 3.41177 11.7324 0.398107 0.630957
0.836094 103.215 2.39393 4.93939 65.4173 3.11944 2.88182 201.612 2.63635 20.6907 109.331 1.21804 7.24773 0.630957 1
1.32512 63.6502 1.4224 2.05368 44.0792 1.75244 1.46332 112.72 0.165665 10.2914 67.3431 1.28624 2.5608 1 1.58489
2.10017 40.308 0.80336 0.770462 30.5856 1.02881 0.730684 62.6462 1.03765 3.20675 42.7142 0.543728 1.16005 1.58489 2.51189
3.32855 26.9367 0.606821 0.270376 21.6703 0.652258 0.451126 38.1789 0.867054 0.75177 28.4806 0.456034 0.455881 2.51189 3.98107
5.2754 18.4943 0.449671 0.121881 15.0442 0.503995 0.243418 25.6711 0.502178 0.45063 19.5583 0.399944 0.199669 3.98107 6.30957
8.36094 12.2077 0.310729 0.0700932 9.87173 0.343021 0.174036 17.0866 0.162727 0.449844 12.9227 0.322806 0.0825224 6.30957 10
