#Scale: 0.379622
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2606.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1132.2 215.937 39.7689 397.632 93.302 20.4985 2584.8 428.93 166.78 907.295 122.78 69.8064 0.1 0.158489
0.210017 606.963 87.5851 29.884 309.263 40.2775 14.6736 1192.26 165.346 110.891 517.321 40.0803 28.9334 0.158489 0.251189
0.332855 298.092 37.8223 16.3388 137.789 15.7088 8.13806 560.935 72.9359 47.7871 272.912 20.3327 23.1891 0.251189 0.398107
0.52754 157.967 18.9673 6.37096 82.2573 7.79231 3.56969 255.43 43.0753 14.4219 157.846 7.23148 10.7776 0.398107 0.630957
0.836094 106.68 10.6657 4.66444 73.4796 7.38637 1.55917 163.554 16.6721 9.78645 100.389 6.76875 7.13405 0.630957 1
1.32512 75.5761 6.58576 3.50307 49.4994 4.50448 2.26471 109.411 9.53933 2.98671 75.4174 4.15522 6.08646 1 1.58489
2.10017 51.0991 4.95061 1.94112 36.5677 3.36397 0.23703 72.9355 5.33969 4.57253 49.695 3.93324 2.44191 1.58489 2.51189
3.32855 32.9807 2.55179 0.593155 25.4483 1.52554 0.822741 46.6879 3.34967 1.93195 31.1987 2.1514 0.812136 2.51189 3.98107
5.2754 20.8851 1.25871 0.915485 14.7257 1.13842 0.359743 27.9602 1.04919 2.40952 21.2521 1.16756 0.949989 3.98107 6.30957
8.36094 11.8765 0.692895 0.566766 7.95454 0.785807 0.267822 17.6286 0.00476837 1.50441 11.5599 0.717341 0.661418 6.30957 10
