#Scale: 0.303685
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3257.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1436.54 378.203 167.58 725.744 287.422 151.663 3425.92 798.76 428.896 1337.57 337.744 220.065 0.1 0.158489
0.210017 819.016 141.176 73.9881 466.38 47.1124 66.9946 1520.02 447.124 107.478 862.784 122.387 143.004 0.158489 0.251189
0.332855 375.954 34.313 39.6055 224.161 25.3754 22.945 604.665 108.096 50.194 418.517 33.6083 67.8409 0.251189 0.398107
0.52754 163.369 22.0915 7.29398 115.037 20.0735 5.83864 252.043 53.7364 14.8641 171.773 19.3153 16.9932 0.398107 0.630957
0.836094 130.711 11.8252 7.83662 105.459 5.31148 8.35571 191.05 26.3188 10.2384 130.552 15.5336 10.3563 0.630957 1
1.32512 92.6881 10.6558 7.02419 75.3668 6.26579 8.35279 134.4 18.9353 12.433 92.4743 10.8285 6.14673 1 1.58489
2.10017 59.6468 7.40615 4.32708 45.9818 3.96744 4.10009 93.6796 18.9351 6.93417 59.1122 6.45459 5.1839 1.58489 2.51189
3.32855 36.7076 3.57983 1.77481 26.488 2.94675 2.2213 55.9129 3.76684 4.05798 38.3367 4.76686 1.8886 2.51189 3.98107
5.2754 21.8861 2.0828 1.06005 17.1821 2.31969 1.65648 29.6609 3.63563 0.0198898 22.9818 1.77596 1.8474 3.98107 6.30957
8.36094 10.7023 1.6736 0.990413 7.03781 0.650297 1.26803 17.703 3.65066 1.69048 11.2494 1.97305 1.18569 6.30957 10
