#Scale: 0.278373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3553.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 673.651 54.8649 72.277 438.047 43.6932 48.949 1998.63 730.498 83.7469 938.969 371.111 100.941 0.1 0.158489
0.210017 319.723 20.2816 26.7942 220.997 20.2324 24.3976 1012.03 472.262 82.256 412.627 130.179 28.0988 0.158489 0.251189
0.332855 178.951 6.61185 10.347 130.874 11.1355 7.75323 407.867 140.186 16.383 238.618 52.5601 18.3632 0.251189 0.398107
0.52754 112.19 4.26894 4.71696 94.8386 4.42102 4.73079 253.59 54.3495 10.0677 125.888 22.1761 2.69082 0.398107 0.630957
0.836094 80.2891 2.33978 2.49677 70.7241 3.34322 3.41161 149.069 42.1071 13.4817 89.0627 11.7135 2.48183 0.630957 1
1.32512 54.6434 0.488598 2.30103 48.4983 1.26693 2.1634 96.3159 28.3967 4.55328 60.615 5.96294 3.40779 1 1.58489
2.10017 35.5502 0.812405 1.19656 30.5719 1.51933 1.63857 55.6689 14.0259 1.91053 42.2061 4.42285 1.18571 1.58489 2.51189
3.32855 21.6763 0.765984 0.660503 18.7349 1.12404 0.89539 39.7954 7.31005 3.83305 24.7782 3.53016 0.694036 2.51189 3.98107
5.2754 11.4202 0.128185 0.448779 8.8972 0.942436 0.361366 21.0113 1.45663 2.01724 14.8742 1.09163 0.93102 3.98107 6.30957
8.36094 5.00473 0.207512 0.245819 3.62717 0.436155 0.243143 12.9712 2.15471 2.06548 6.52702 1.45893 0.416465 6.30957 10
