#Scale: 0.156873
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6306.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 -0.0115707 0.0115707 0.00193005 1.01972 -0.00576425 0.317628 -0.0117989 0.0117989 -0.000369339 0.0114413 2.90677 0.0169907 0.1 0.158489
0.210017 -0.0401579 0.0401579 0.00218058 1.02076 -0.0024246 0.154713 -0.0409916 0.0409916 -0.000897266 -0.0409916 1.78328 -0.00744415 0.158489 0.251189
0.332855 -0.0924545 0.0924545 -0.00698546 0.814421 0.200445 -0.0459673 -0.0752969 0.0752969 -0.000338376 10.3569 -8.51434 10.4212 0.251189 0.398107
0.52754 -0.238274 0.238274 0.022885 1.02481 0.109901 0.0248132 -0.244187 0.244187 0.0303044 -0.244187 0.244187 0.0195737 0.398107 0.630957
0.836094 -0.317666 0.317666 0.0411628 0.987844 0.0314539 0.0549095 -0.313805 0.313805 0.0408892 1.61906 0 1.90691 0.630957 1
1.32512 -0.441083 0.441083 -0.0166804 0.963971 0.108774 -0.0344836 -0.425191 0.425191 0.00538501 2.82262 -1.64862 2.82262 1 1.58489
2.10017 -1.85873 1.85873 0.0747726 0.976615 0.118267 0.00101352 -1.81526 1.81526 0.187772 2.19239 -0.381154 2.40487 1.58489 2.51189
3.32855 -3.61534 3.61534 1.28326 1.04761 0.00833261 0.114762 -3.78746 3.78746 1.21595 -1.37521 3.07623 0.327702 2.51189 3.98107
5.2754 -46.7982 79.9227 -5.47597 0.81676 0.495797 0.189945 -38.2229 78.2944 8.65105 10.4286 0.179735 13.9525 3.98107 6.30957
8.36094 -17.1246 17.1246 -1.0813 0.992836 0.0994422 0.0867623 -17.002 17.002 -1.89923 1.45034 2.69526 1.45034 6.30957 10
