#Scale: 0.812467
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1217.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1041.8 73.1283 32.3785 377.545 54.5752 21.6987 1427.04 67.9388 77.2635 500.11 89.4565 1.05328 0.1 0.158489
0.210017 646.5 26.9526 26.0264 205.569 28.9559 6.87909 842.521 23.9994 48.3209 386.334 35.6068 16.6991 0.158489 0.251189
0.332855 384.979 15.9497 13.9141 169.345 13.9243 6.1568 487.296 17.0943 23.6482 247.001 18.9738 8.46619 0.251189 0.398107
0.52754 233.353 4.9108 10.7117 108.799 2.41381 19.435 291.234 4.54321 18.4595 155.683 6.72557 6.57491 0.398107 0.630957
0.836094 141.277 2.60611 5.66588 73.8519 0.77655 8.42825 174.469 1.97485 10.5603 96.1385 6.51997 1.5503 0.630957 1
1.32512 85.8112 2.152 2.25133 57.0215 1.36927 2.79199 99.9133 1.87545 3.24774 66.6543 2.4593 1.20625 1 1.58489
2.10017 58.889 0.999592 1.27408 42.6989 0.372604 1.64561 66.1514 1.27538 1.39127 49.228 0.760056 2.09094 1.58489 2.51189
3.32855 40.1509 0.872299 0.615112 27.1178 1.60593 0.351103 44.4607 0.973301 0.75058 34.9323 0.601074 0.87347 2.51189 3.98107
5.2754 28.4205 0.829788 0.261288 19.1551 0.638412 0.801132 31.4206 0.916954 0.389057 24.8168 0.618124 0.436455 3.98107 6.30957
8.36094 18.6573 0.434513 0.206161 12.4397 1.00944 -0.290469 20.47 0.298107 0.456633 16.5726 0.589703 0.145754 6.30957 10
