#Scale: 0.217623
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4546.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2478.02 393.766 43.7871 1624.3 392.694 246.845 8032.5 5936.17 1343.32 3804.6 4634.92 586.346 0.1 0.158489
0.210017 1071.99 143.096 51.61 734.185 172.534 106.721 4671.52 2336.36 1321.67 1442.55 1521.83 128.795 0.158489 0.251189
0.332855 397.202 32.4893 18.3755 250.654 100.632 19.8637 1203.24 447.463 468.577 641.159 251.835 142.806 0.251189 0.398107
0.52754 264.977 26.0148 -0.519928 211.712 47.9172 8.7699 499.981 68.4903 281.653 360.028 118.417 25.7863 0.398107 0.630957
0.836094 159.705 14.0901 0.876389 133.496 16.7678 14.6431 273.604 393.613 41.6311 206.666 116.986 5.57344 0.630957 1
1.32512 125.619 10.8923 2.42064 113.172 13.2867 5.68104 184.705 150.935 24.8801 147.372 36.6363 5.82161 1 1.58489
2.10017 77.6173 8.47866 1.43684 69.6773 6.8353 3.90681 155.437 141.763 16.5925 87.0741 43.2691 0.619064 1.58489 2.51189
3.32855 42.1409 4.85314 0.403706 36.1406 5.17955 0.717484 99.5844 37.1253 21.8824 49.4381 26.8043 2.59997 2.51189 3.98107
5.2754 21.4645 2.51735 0.0392895 19.0834 2.89473 0.0368176 19.3176 38.3197 -2.14277 27.107 6.64976 1.68715 3.98107 6.30957
8.36094 8.92641 0.933784 0.0228195 7.59545 1.01988 0.703453 20.3805 24.4444 2.9373 10.6869 6.95142 0.529101 6.30957 10
