#Scale: 0.880810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1123.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 308.825 20.6086 12.7828 172.443 12.7197 5.85822 693.192 67.616 20.517 322.279 25.7761 12.9508 0.1 0.158489
0.210017 251.062 11.5644 13.1532 139.455 10.6242 6.17545 552.773 29.5011 39.699 265.676 14.5784 12.2484 0.158489 0.251189
0.332855 197.82 6.4615 11.5816 109.672 7.6413 4.61826 439.664 15.0042 38.6834 208.364 9.18262 11.1631 0.251189 0.398107
0.52754 144.283 3.56615 8.52696 84.7965 5.29203 3.5498 302.2 8.02249 29.3648 152.884 5.04243 8.57471 0.398107 0.630957
0.836094 97.3044 1.87731 4.99106 61.8674 3.16939 2.12874 188.793 4.0659 18.3095 103.155 2.74065 5.10322 0.630957 1
1.32512 60.5377 1.1702 1.99863 43.2647 1.81956 1.02811 103.72 1.77316 7.29372 63.7857 1.61307 1.80696 1 1.58489
2.10017 38.4974 0.65963 0.767239 29.6121 1.11533 0.392138 59.3395 0.747944 3.12875 40.5533 0.966869 0.617207 1.58489 2.51189
3.32855 26.1848 0.526472 0.360538 20.9666 0.82876 0.211082 37.5971 0.717621 1.03665 27.6248 0.61161 0.266552 2.51189 3.98107
5.2754 17.9225 0.468456 0.112116 14.4771 0.566233 0.151142 25.0548 0.853008 0.209435 18.9863 0.530796 0.0607567 3.98107 6.30957
8.36094 11.9001 0.253203 0.108116 9.53907 0.382593 0.108372 16.7034 0.409769 0.299833 12.6526 0.325771 0.0616627 6.30957 10
