#Scale: 0.888404
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1113.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 445.899 32.7539 12.1838 194.417 10.6392 11.2752 766.954 49.89 40.2925 356.985 22.4166 14.7767 0.1 0.158489
0.210017 323.971 13.2147 14.0584 141.396 8.71645 10.5921 550.09 21.0704 37.3034 263.615 5.82913 17.8125 0.158489 0.251189
0.332855 231.553 7.41829 13.4445 100.095 4.36056 5.46154 392.452 8.10181 36.6466 189.245 4.02654 15.1307 0.251189 0.398107
0.52754 163.369 3.4404 9.21236 82.5754 2.91593 5.15272 266.819 2.42575 25.6657 134.62 2.63326 8.70036 0.398107 0.630957
0.836094 107.905 1.14604 5.58462 59.873 1.29284 3.27882 165.792 0.26088 15.7771 92.9896 0.65921 5.63699 0.630957 1
1.32512 67.4606 0.836075 2.25806 42.1999 1.03834 1.66304 96.5355 0.355911 6.20882 60.4409 0.660892 2.69036 1 1.58489
2.10017 42.9361 0.604519 0.844311 30.2412 0.76366 0.912193 56.7162 0.12619 2.52991 39.9089 0.848072 0.914993 1.58489 2.51189
3.32855 29.2069 0.376364 0.462828 20.6994 0.673435 0.514889 37.5482 0.161892 1.12937 27.7162 0.439629 0.689598 2.51189 3.98107
5.2754 20.2534 0.282423 0.266237 14.5787 0.510532 0.347836 25.8373 0.0604973 0.737631 19.2469 0.383116 0.417313 3.98107 6.30957
8.36094 13.7589 0.108629 0.243947 9.92425 0.261842 0.286568 17.5215 -0.0648041 0.60647 13.0853 0.146442 0.330053 6.30957 10
