#Scale: 0.475810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2079.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 916.347 138.693 13.8578 434.238 90.9635 40.5482 1470.27 257.601 39.2683 711.016 74.3851 19.3828 0.1 0.158489
0.210017 568.886 60.3666 23.2966 252.826 34.2779 5.29628 901.134 109.029 39.5485 455.506 32.287 32.9305 0.158489 0.251189
0.332855 310.754 26.2017 10.139 136.395 21.4416 3.48453 483.066 39.5495 14.9449 255.75 16.6602 19.4708 0.251189 0.398107
0.52754 162.739 13.4711 4.65689 77.8625 8.79825 1.59557 233.211 16.8412 8.61966 145.179 9.87778 5.31172 0.398107 0.630957
0.836094 105.377 7.52859 2.57157 57.6805 3.09115 4.95776 142.469 11.1087 3.01878 97.2325 5.76122 4.64986 0.630957 1
1.32512 68.8158 3.59587 2.00019 42.169 1.79804 1.52575 94.2879 6.06609 5.45856 61.0018 2.38532 1.5845 1 1.58489
2.10017 50.3476 2.39635 1.41281 36.5222 1.86564 1.27229 60.9369 3.82905 1.13787 48.0985 1.57861 1.85955 1.58489 2.51189
3.32855 34.5754 1.86289 0.680843 26.1804 1.13162 1.10343 42.185 1.82993 1.20079 32.3987 1.85547 0.570137 2.51189 3.98107
5.2754 22.7957 1.05378 0.618692 16.3839 1.20889 0.40574 28.2875 1.07343 1.15333 21.3532 0.961515 0.574284 3.98107 6.30957
8.36094 13.2866 0.650901 0.370192 10.1863 0.564696 0.334044 16.615 0.545067 0.73218 12.1265 0.619206 0.333465 6.30957 10
