#Scale: 0.536560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1843.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 434.366 41.5853 7.54108 221.598 16.7016 15.6122 843.044 117.234 10.2876 399.828 33.7326 17.3446 0.1 0.158489
0.210017 281.332 19.5272 9.27441 149.86 8.48256 11.6436 540.393 52.6204 9.03839 257.341 15.3062 15.3551 0.158489 0.251189
0.332855 174.883 9.20589 7.3531 102.152 4.41372 7.46532 312.024 22.7744 11.8444 164.113 8.4819 10.6689 0.251189 0.398107
0.52754 111.991 4.20892 4.71514 72.0183 2.04678 5.56863 183.454 11.687 6.43098 107.658 4.00659 5.96958 0.398107 0.630957
0.836094 71.4731 2.32912 2.34895 50.7877 1.39108 3.56236 106.828 4.50372 2.29322 69.8902 2.12038 2.63694 0.630957 1
1.32512 49.3064 1.75254 0.930256 36.7146 1.33996 1.47454 66.0013 3.34393 0.454498 50.3 1.5637 1.3152 1 1.58489
2.10017 35.4186 1.08202 0.58733 27.4245 0.689709 0.918058 47.2727 2.0518 0.346725 35.5404 0.998703 0.733772 1.58489 2.51189
3.32855 24.2161 0.801361 0.296467 19.3951 0.358929 0.783854 31.1768 1.63283 -0.0555515 24.366 0.799929 0.364899 2.51189 3.98107
5.2754 16.097 0.479456 0.230765 12.8105 0.198275 0.583321 20.8138 0.888021 0.0531693 16.2106 0.575933 0.231826 3.98107 6.30957
8.36094 9.73021 0.32436 0.088974 7.83161 0.102217 0.308566 12.3488 0.9104 -0.0977354 9.8392 0.301247 0.154593 6.30957 10
