#Scale: 0.232810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4249.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1845.32 240.71 73.8256 1143.2 248.75 103.469 6877.82 5774.01 1653.39 2491.5 1851.03 334.415 0.1 0.158489
0.210017 800.47 53.5605 37.306 446.629 87.534 22.8463 3427.01 1780.54 725.058 1114.07 779.677 207.927 0.158489 0.251189
0.332855 391.813 30.4266 11.8565 303.783 62.5569 11.1059 840.328 741.708 49.2675 497.147 85.7313 56.1568 0.251189 0.398107
0.52754 181.137 12.4508 4.70609 138.425 20.608 10.6716 514.981 100.328 147.136 216.752 80.1319 8.13515 0.398107 0.630957
0.836094 141.929 7.27075 -0.173752 127.941 6.72792 4.0978 288.37 157.981 61.9898 148.645 39.2926 -3.47784 0.630957 1
1.32512 113.837 9.89545 1.56123 98.0465 14.772 3.28728 166.181 14.2001 32.5943 136.477 25.8061 6.8369 1 1.58489
2.10017 64.9827 7.06643 0.459961 53.581 7.34228 0.505463 128.772 94.0195 11.6867 77.8656 29.5104 4.11923 1.58489 2.51189
3.32855 37.8247 4.67085 -0.392433 33.52 4.10285 0.490875 68.526 38.4221 9.64022 41.8066 12.572 -0.31041 2.51189 3.98107
5.2754 19.5863 2.74508 -0.256895 16.7251 2.97891 0.568571 30.1885 7.36077 1.93584 23.5394 5.94978 -0.561966 3.98107 6.30957
8.36094 7.75998 1.12583 0.0943236 5.07409 1.80944 0.184936 24.5951 8.03029 5.45531 10.5537 4.34698 0.676209 6.30957 10
