#Scale: 0.820060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1206.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1069.68 57.0886 39.2467 490.352 49.1348 41.3471 1405.9 62.8986 69.771 595.212 36.7358 26.8934 0.1 0.158489
0.210017 664.953 31.6848 26.3071 218.597 15.8841 26.1875 882.211 35.8557 43.5349 369.145 22.5759 18.9528 0.158489 0.251189
0.332855 388.274 13.834 15.321 178.013 5.97661 27.3775 486.279 15.8973 19.7528 256.17 8.73264 15.8154 0.251189 0.398107
0.52754 236.914 3.65323 13.139 88.1197 6.54131 16.7302 291.917 5.69638 18.0824 167.386 1.50841 11.9713 0.398107 0.630957
0.836094 140.845 2.68738 5.56671 65.4616 1.62616 10.689 172.95 3.15945 8.7525 98.5425 4.59287 2.94592 0.630957 1
1.32512 85.7018 2.33113 1.96581 57.2682 -0.253059 5.74624 100.574 2.5947 2.5054 65.1352 2.11707 2.04567 1 1.58489
2.10017 58.908 0.957722 1.31034 41.2592 0.838264 2.87309 66.6954 1.73652 1.30885 48.5522 0 2.38076 1.58489 2.51189
3.32855 40.3894 0.866699 0.64006 25.1762 1.80253 0.193748 45.5072 0.978222 1.09011 34.1248 0.825142 0.754017 2.51189 3.98107
5.2754 28.3943 0.77914 0.301783 17.6287 0.534317 0.676432 32.1677 0.753048 0.532785 23.7078 0.923782 0.569944 3.98107 6.30957
8.36094 18.7147 0.401703 0.238237 11.2653 1.08338 -0.0164366 21.1005 0.266602 0.401285 15.8479 0.379461 0.367239 6.30957 10
