#Scale: 0.430247
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2299.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 540.497 46.9521 13.6134 282.535 20.5785 12.1928 1159.24 158.644 5.13867 522.914 36.5596 34.2562 0.1 0.158489
0.210017 305.513 23.5145 11.8141 165.811 8.36609 14.337 654.077 66.7562 17.6041 291.443 25.2708 17.7047 0.158489 0.251189
0.332855 181.721 9.57381 8.48557 101.679 5.71158 6.41244 355.574 26.6046 9.81583 182.383 8.39597 13.3399 0.251189 0.398107
0.52754 108.807 4.37174 4.8607 70.1889 3.15914 4.27637 182.476 9.92555 5.96236 112.571 4.09745 7.73785 0.398107 0.630957
0.836094 69.7094 2.76879 1.68912 50.7656 1.6822 2.94767 109.107 5.37734 1.96244 70.4563 3.0126 2.19265 0.630957 1
1.32512 49.2974 1.86613 0.895561 38.4103 1.32354 1.30914 69.6903 3.88815 0.26445 50.4854 1.80468 1.30989 1 1.58489
2.10017 36.1367 1.43936 0.501656 27.6618 1.15497 0.973515 51.8231 2.83981 -0.0786858 37.1248 1.13124 0.773758 1.58489 2.51189
3.32855 24.518 0.740606 0.369932 19.0496 0.675957 0.69717 34.0349 1.32721 0.207539 25.3596 0.691553 0.395773 2.51189 3.98107
5.2754 15.3719 0.412326 0.243631 11.8464 0.337441 0.467891 21.1439 0.825106 0.214731 16.0372 0.37945 0.320575 3.98107 6.30957
8.36094 8.24141 0.316088 0.102342 6.26558 0.29449 0.204886 11.4359 0.529795 0.0268011 8.6279 0.285704 0.14488 6.30957 10
