#Scale: 0.232810
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4249.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1017.47 81.3078 92.8297 785.946 63.4042 89.21 4180.76 4285.46 989.649 1490.72 1845.86 144.301 0.1 0.158489
0.210017 487 37.0323 30.8007 360.561 57.7724 25.2216 2132.34 1997.86 282.434 752.009 723.616 118.534 0.158489 0.251189
0.332855 240.326 9.6837 10.1285 192.208 30.6383 2.47525 640.154 454.955 167.461 359.233 143.562 49.1992 0.251189 0.398107
0.52754 127.715 3.16636 3.28898 117.485 6.20572 6.77676 259.413 172.831 67.0576 149.272 55.6215 8.43684 0.398107 0.630957
0.836094 95.2327 7.5202 0.198532 85.0548 10.9621 0.269791 185.535 48.468 28.9394 119.927 34.1553 6.27966 0.630957 1
1.32512 68.7855 5.3754 1.82671 63.5615 5.21039 2.50196 116.003 29.8668 32.3451 81.3915 39.9492 -0.149231 1 1.58489
2.10017 42.9448 2.09956 0.934387 36.4037 4.26075 0.765522 87.5114 54.8588 1.06546 59.8895 22.022 5.50045 1.58489 2.51189
3.32855 22.3082 1.67819 0.237616 19.8889 2.35424 0.71537 45.3454 34.2654 4.32644 28.0531 12.559 0.777828 2.51189 3.98107
5.2754 11.4151 0.979156 0.146279 9.5894 1.59584 0.268075 23.0597 22.6705 2.66517 16.2082 5.07032 0.170179 3.98107 6.30957
8.36094 3.78384 0.4268 0.097214 2.40028 0.825433 0.119412 18.0603 8.57773 5.77261 6.98154 5.59883 0.426477 6.30957 10
