#Scale: 0.263185
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3759.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 654.169 55.4234 66.7559 479.681 50.9184 56.9444 1595.58 644.398 116.797 820.306 241.803 115.638 0.1 0.158489
0.210017 317.085 15.6791 31.443 263.442 7.92789 26.805 676.832 97.6917 169.43 358.004 95.2675 35.6961 0.158489 0.251189
0.332855 163.615 12.2328 7.82793 153.057 15.386 8.73412 203.863 77.7839 52.7442 176.083 27.1315 34.2273 0.251189 0.398107
0.52754 98.3091 7.43446 4.20792 97.5791 12.2542 4.58429 123.27 40.7271 72.6739 95.9685 12.5622 27.2099 0.398107 0.630957
0.836094 85.1156 4.39683 2.57982 73.8861 6.21676 2.62667 51.6747 28.7452 58.0423 109.386 12.3226 5.56457 0.630957 1
1.32512 69.7473 4.63947 3.29321 52.5148 4.22555 1.0159 19.6623 25.4382 50.9148 106.814 23.0601 12.3145 1 1.58489
2.10017 52.4858 6.60124 5.11844 30.5983 3.54265 -0.308493 193.519 60.2598 59.7816 70.0125 46.9796 12.0527 1.58489 2.51189
3.32855 22.851 3.45269 0.526464 19.0896 1.35086 0.774981 59.1549 32.1407 27.0732 24.1206 16.226 0.895082 2.51189 3.98107
5.2754 12.0522 0.254678 0.792398 9.76159 0.888405 0.379897 3.66008 9.03253 22.6346 17.2297 1.17491 2.43096 3.98107 6.30957
8.36094 1.9849 0.857055 1.35672 3.46511 0.887784 0.129687 1.4318 -0.838186 25.3631 -0.497522 2.33265 5.34438 6.30957 10
