#Scale: 0.465685
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2124.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 479.885 42.8268 11.2713 259.182 13.3211 22.9757 957.213 108.479 11.8189 459.446 43.0354 20.1211 0.1 0.158489
0.210017 296.482 19.9987 12.171 156.484 9.85181 14.4883 596.276 61.1584 15.5886 284.598 15.7062 21.4836 0.158489 0.251189
0.332855 176.497 9.86031 7.02713 100.432 4.60986 8.09241 331.711 26.5028 10.3662 172.82 8.99768 9.85101 0.251189 0.398107
0.52754 106.254 4.69898 4.28036 68.1919 3.53877 4.09821 177.345 10.5398 5.23863 106.795 3.87662 5.55915 0.398107 0.630957
0.836094 68.9779 2.40863 2.0161 49 1.44715 2.09109 102.565 5.70341 2.15263 70.6108 2.40717 2.79283 0.630957 1
1.32512 49.0284 1.70787 0.92263 38.8057 1.30209 1.16579 69.2387 3.07607 1.0146 48.7693 1.54075 1.05699 1 1.58489
2.10017 35.5169 1.32019 0.461578 27.6696 1.10355 0.686871 49.2754 1.92273 0.346703 35.9536 1.17601 0.593952 1.58489 2.51189
3.32855 24.4034 0.638876 0.403696 18.8877 0.692198 0.448799 32.7717 0.876545 0.509453 25.1819 0.494761 0.540726 2.51189 3.98107
5.2754 15.4368 0.453828 0.186527 11.8841 0.390033 0.251158 20.9352 0.515402 0.299482 15.8991 0.434121 0.247428 3.98107 6.30957
8.36094 8.6924 0.296157 0.0899887 6.44783 0.202255 0.22598 12.2464 0.607108 -0.0647373 8.95542 0.278789 0.16183 6.30957 10
