#Scale: 0.485935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2035.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 286.932 38.4492 6.70331 184.845 21.5083 10.0617 687.535 134.205 -3.52063 329.057 43.167 12.483 0.1 0.158489
0.210017 188.479 22.69 5.37154 125.092 12.1836 8.72324 425.138 79.8965 2.1593 217.115 24.3985 6.99821 0.158489 0.251189
0.332855 127.943 11.6824 3.29031 90.5484 5.46171 6.21828 282.561 40.3572 8.09418 141.757 15.4234 3.0789 0.251189 0.398107
0.52754 87.5283 4.92182 2.19725 65.0128 3.84832 3.06607 171.835 14.9509 7.4809 97.65 6.05241 1.77619 0.398107 0.630957
0.836094 56.8569 2.19669 1.29549 44.5448 2.27759 1.38936 97.1167 7.33253 3.06818 63.5906 2.18713 1.99881 0.630957 1
1.32512 38.6515 2.02036 0.292587 31.6378 1.98241 0.519562 59.3407 3.77281 0.566933 42.9482 2.0093 0.206089 1 1.58489
2.10017 27.7678 1.42743 0.179239 23.5133 1.15328 0.520611 42.0734 2.73081 0.439701 30.014 1.67797 0 1.58489 2.51189
3.32855 18.8821 0.902233 0.136642 15.879 0.792667 0.334584 26.8104 2.26712 0.0394135 20.9128 0.967274 0.0481071 2.51189 3.98107
5.2754 12.2813 0.502502 0.0752878 10.6974 0.362424 0.36864 17.0101 1.69057 -0.128042 13.2401 0.638859 -0.0354166 3.98107 6.30957
8.36094 7.56636 0.31569 0.114883 6.65174 0.285964 0.260118 10.0048 0.666226 0.0246601 8.1799 0.350029 0.0143642 6.30957 10
