#Scale: 0.713748
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1386.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 265.349 22.0333 10.1353 156.572 11.2178 7.10011 612.823 72.2483 18.9437 288.097 26.6113 10.718 0.1 0.158489
0.210017 209.94 11.081 10.5056 129.378 5.27167 8.85468 477.307 38.5947 21.8307 224.292 15.1604 9.49484 0.158489 0.251189
0.332855 159.923 6.05974 8.84637 97.6857 4.09892 6.02654 354.641 19.2811 26.0429 173.957 7.11531 8.10684 0.251189 0.398107
0.52754 115.864 2.1621 6.88757 75.002 2.53277 4.51082 239.532 10.0121 19.2346 126.116 3.4575 6.69843 0.398107 0.630957
0.836094 78.1686 1.07084 4.1637 53.2486 1.57491 2.93478 151.131 6.29575 10.8699 85.0331 1.38113 4.15933 0.630957 1
1.32512 51.0282 0.63776 2.01472 38.4397 0.639248 1.81293 85.6356 2.39012 4.68176 55.0561 1.05075 1.77133 1 1.58489
2.10017 33.9813 0.472511 1.03711 27.673 0.407824 1.09939 50.0646 1.95544 1.28605 36.3131 0.43993 0.957344 1.58489 2.51189
3.32855 23.2082 0.40522 0.537239 19.1092 0.359837 0.612909 33.5551 0.777596 1.02718 24.7492 0.589275 0.339838 2.51189 3.98107
5.2754 15.8668 0.362084 0.198383 13.3429 0.331094 0.339709 21.3745 1.19167 0.0460396 17.0304 0.4079 0.162617 3.98107 6.30957
8.36094 10.3733 0.162178 0.222101 8.65814 0.101818 0.321112 14.2763 0.781482 0.2113 11.1244 0.240207 0.145356 6.30957 10
