#Scale: 0.895998
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1104.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1087.65 46.6609 59.9541 353.552 112.557 -15.4441 1471.02 23.1118 149.452 575.002 25.2248 53.0001 0.1 0.158489
0.210017 625.05 35.1097 21.8112 214.105 15.0698 27.4171 822.13 21.8962 62.3549 366.66 26.7188 17.8047 0.158489 0.251189
0.332855 402.047 16.8651 14.4792 146.249 22.2709 9.6985 519.054 12.6169 38.0169 250.451 3.15076 19.0516 0.251189 0.398107
0.52754 239.785 7.60558 8.29373 126.02 -0.773827 12.2935 298.897 4.2117 21.3298 160.83 3.25096 8.90051 0.398107 0.630957
0.836094 147.667 4.58534 4.33691 66.1642 10.7282 -1.55001 179.788 1.44943 12.1315 107.781 4.07726 3.28606 0.630957 1
1.32512 88.5672 1.2338 3.00688 54.173 5.41052 1.11273 104.295 -0.476799 6.63029 68.1912 1.58816 2.52911 1 1.58489
2.10017 57.8357 1.18947 1.15491 40.877 0.00803375 2.99252 65.1047 1.02114 2.20055 48.5815 0.715031 1.78209 1.58489 2.51189
3.32855 41.7566 0.741795 0.67683 26.2015 0.247683 2.08185 46.7237 0.918415 1.29964 36.0409 -0.0183601 1.63348 2.51189 3.98107
5.2754 28.0102 0.860704 0.200775 18.3793 0.748938 0.965246 30.6069 1.14882 0.207512 25.2515 0.057703 1.53348 3.98107 6.30957
8.36094 18.9117 0.552525 0.192955 12.7311 0.339958 0.850704 20.8414 0.547703 0.308472 16.7121 0.129854 0.802004 6.30957 10
