#Scale: 0.415060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2383.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 562.563 48.063 19.5698 301.364 24.7563 12.3078 1209.88 136.058 29.0808 544.008 45.5277 38.3929 0.1 0.158489
0.210017 322.272 22.9119 14.4342 164.59 11.8631 8.2979 671.372 75.4877 14.1508 324.917 18.5268 25.801 0.158489 0.251189
0.332855 190.085 10.1165 8.95682 106.579 5.3509 6.97708 381.402 19.3841 16.4087 189.347 11.4483 12.2473 0.251189 0.398107
0.52754 107.402 5.06405 4.08542 70.3438 3.73183 3.35005 191.921 8.87746 7.98888 107.202 5.7981 5.44191 0.398107 0.630957
0.836094 70.5529 3.15752 1.46923 50.7055 2.39975 1.71124 111.082 4.45674 2.87005 72.0201 3.05215 2.0967 0.630957 1
1.32512 50.2089 2.2884 0.691448 37.795 1.74718 0.91433 71.7669 3.44417 0.978783 52.3864 2.09018 1.15789 1 1.58489
2.10017 36.327 1.71877 0.467609 27.286 1.38368 0.85812 53.7285 2.72736 0.652645 37.3481 1.52972 0.586346 1.58489 2.51189
3.32855 24.7436 0.855495 0.343693 19.2034 0.67518 0.564995 34.9605 0.990108 0.703964 25.5176 1.03325 0.338356 2.51189 3.98107
5.2754 15.2677 0.581681 0.167418 11.6189 0.509615 0.328025 20.7514 0.983299 0.178978 16.1913 0.539448 0.234959 3.98107 6.30957
8.36094 8.15521 0.434384 0.054657 6.03838 0.259071 0.191788 11.8657 0.927861 0.0366449 8.51546 0.461001 0.0775013 6.30957 10
