#Scale: 0.994717
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 994.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 344.083 22.8916 12.1898 185.099 11.97 15.2236 775.794 42.5298 64.0973 344.492 21.9373 18.4629 0.1 0.158489
0.210017 285.682 14.8122 14.8125 148.525 9.56361 9.98433 650.128 25.9236 71.5837 288.457 12.7058 22.8601 0.158489 0.251189
0.332855 224.002 8.20375 13.8442 119.105 6.94191 8.46964 502.708 5.61618 71.5148 226.13 6.53554 19.2184 0.251189 0.398107
0.52754 167.162 4.84154 9.43486 93.7689 5.8214 6.25935 353.62 2.26654 49.5555 171.239 3.51852 14.3717 0.398107 0.630957
0.836094 110.592 2.23939 5.97121 67.398 3.42455 3.60495 218.377 -0.744965 29.9244 113.582 1.78844 8.51043 0.630957 1
1.32512 68.6311 1.39063 2.63565 45.9404 2.57487 1.4544 122.022 -0.657852 13.8193 71.1809 0.916985 3.88547 1 1.58489
2.10017 42.5911 0.669964 1.13795 32.2657 1.06026 0.981012 65.4155 -0.602966 5.58268 44.1969 0.681519 1.48788 1.58489 2.51189
3.32855 28.2279 0.618223 0.27243 22.9039 0.907803 0.458178 38.8882 0.441509 1.56037 29.3916 0.460096 0.55818 2.51189 3.98107
5.2754 19.4289 0.455662 0.138874 15.6 0.596583 0.246716 26.9405 0.209942 1.08927 20.3129 0.380573 0.302334 3.98107 6.30957
8.36094 12.8191 0.278736 0.107737 10.4218 0.381635 0.141549 17.4031 0.153692 0.713364 13.4084 0.229951 0.260637 6.30957 10
