#Scale: 0.339122
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2917.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1309.18 223.224 91.918 734.919 76.265 101.9 2565.55 505.567 248.718 1221.04 149.861 97.063 0.1 0.158489
0.210017 644.906 108.878 45.4926 354.238 73.1084 16.5676 1340.41 211.517 157.9 577.956 65.9728 74.0949 0.158489 0.251189
0.332855 307.221 45.6322 16.6023 144.261 28.4794 19.2398 566.679 87.8052 52.0893 318.603 31.7875 22.5854 0.251189 0.398107
0.52754 180.331 18.5854 12.5507 122.156 14.5315 17.4237 284.394 31.8003 18.6226 180.104 11.1208 13.6611 0.398107 0.630957
0.836094 115.849 14.0405 4.80749 87.6407 10.7433 3.37215 176.41 16.9279 11.188 111.952 11.0722 7.63921 0.630957 1
1.32512 79.022 8.28654 5.07249 58.9582 4.51945 3.87665 130.456 9.75034 12.6586 73.1162 7.89249 3.87916 1 1.58489
2.10017 53.1803 5.73292 2.85004 34.8138 3.69648 2.3861 81.3626 6.32085 6.54848 54.8606 5.58307 3.65856 1.58489 2.51189
3.32855 34.7026 3.40347 1.55913 25.5071 1.70357 1.45299 49.5341 6.4322 1.88659 35.2733 2.68204 2.45376 2.51189 3.98107
5.2754 21.4922 1.54903 0.84639 18.1823 1.47186 1.2539 29.1676 2.63222 1.3263 20.8214 0.928009 0.995653 3.98107 6.30957
8.36094 11.2481 0.962813 0.618209 7.97292 0.662402 0.0549369 17.2337 1.86133 2.08526 11.1876 0.592301 0.653468 6.30957 10
