#Scale: 0.918779
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1076.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1080.27 68.239 44.7644 284.573 66.9306 56.5118 1497.16 33.0232 154.547 556.061 10.2656 50.5814 0.1 0.158489
0.210017 615.078 38.1536 12.7414 273.864 10.7333 50.2838 778.465 32.2314 48.6761 414.329 11.6709 38.7153 0.158489 0.251189
0.332855 394.122 21.739 11.1882 166.67 -7.76344 41.5403 501.461 20.4896 33.1442 262.763 -0.975739 27.7393 0.251189 0.398107
0.52754 237.89 9.27908 7.52069 62.042 19.886 -6.61242 307.13 0.790558 27.3043 157.816 4.15695 9.69687 0.398107 0.630957
0.836094 148.024 4.99655 3.72122 83.5894 8.23901 5.84324 179.896 2.27637 12.267 108.523 1.52364 6.14022 0.630957 1
1.32512 89.8901 1.53936 2.654 59.1589 -2.42421 9.5703 104.99 0.303864 5.42867 71.2088 -0.196045 4.39309 1 1.58489
2.10017 57.8165 1.19146 1.11033 39.4589 1.69425 1.95563 65.6622 0.664772 2.8157 48.4923 0.493813 2.25203 1.58489 2.51189
3.32855 42.1822 0.748085 0.724747 25.9054 -0.0517845 3.55796 47.1476 0.804352 1.42215 37.0261 -0.361107 2.29259 2.51189 3.98107
5.2754 28.1493 0.694464 0.301437 19.2103 -0.0297298 2.44463 31.1455 0.607758 0.605511 24.8967 0.241211 1.45681 3.98107 6.30957
8.36094 19.1919 0.417475 0.292173 15.505 -0.540367 1.76076 20.5978 0.465029 0.340336 17.5844 0.00561905 0.905237 6.30957 10
