#Scale: 0.956748
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1034.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 450.56 29.7487 13.264 196.817 9.91438 12.5909 774.88 35.3271 63.4799 363.438 13.3711 33.16 0.1 0.158489
0.210017 326.048 15.7375 14.7545 142.349 7.80731 9.65021 557.951 9.30389 61.83 264.698 8.14426 22.3656 0.158489 0.251189
0.332855 237.408 9.17908 11.5715 107.648 4.11014 9.19118 403.944 5.72083 43.0058 192.447 1.40291 18.9818 0.251189 0.398107
0.52754 173.134 4.36244 9.80542 83.8125 2.40348 7.35023 282.473 0.316895 32.1352 145.345 0 14.1095 0.398107 0.630957
0.836094 114.758 2.06968 5.57878 63.1253 1.21571 4.34412 179.622 -1.1674 19.4418 97.7034 0.568169 7.86521 0.630957 1
1.32512 71.2027 0.929962 2.28515 45.2694 0.58564 2.25896 102.162 -0.664436 8.92761 63.6032 0.470394 3.86954 1 1.58489
2.10017 45.3661 0.380634 1.07211 31.9039 0.242538 1.68351 60.648 -0.431004 4.0704 41.8917 0.269581 1.85174 1.58489 2.51189
3.32855 30.4769 0.343397 0.478302 22.7476 0.287434 0.899921 38.134 -0.00600433 1.53443 29.1488 0.174728 1.07348 2.51189 3.98107
5.2754 20.9467 0.291668 0.213713 15.6302 0.313613 0.38929 25.7801 0.342499 0.844009 20.2915 0.0301113 0.78754 3.98107 6.30957
8.36094 14.4143 0.118274 0.226876 10.477 0.19401 0.383239 18.1035 0.0372028 0.876709 13.8638 -0.0329399 0.537159 6.30957 10
