#Scale: 0.797279
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1240.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 289.287 18.364 13.2526 165.083 9.87318 7.65431 656.627 73.1967 18.9991 305.119 17.5836 13.1077 0.1 0.158489
0.210017 230.566 9.43361 14.9691 135.511 6.30122 9.13557 497.783 37.8235 31.9097 246.44 10.2208 12.8794 0.158489 0.251189
0.332855 182.132 4.34892 11.7889 106.927 4.35358 6.50916 391.944 19.5982 34.595 195.123 5.82014 11.0986 0.251189 0.398107
0.52754 130.87 2.17949 8.69057 79.65 3.3625 4.49174 272.87 9.36215 26.2251 139.961 2.75584 8.32146 0.398107 0.630957
0.836094 89.5973 0.677437 5.3937 58.7674 1.70971 3.13327 173.792 3.32196 16.9551 95.4133 1.10712 5.17136 0.630957 1
1.32512 56.7975 0.496662 2.47798 41.0792 1.25591 1.34775 95.5856 1.26659 7.20675 60.8794 0.487473 2.60059 1 1.58489
2.10017 36.0669 0.316547 1.07626 28.5914 0.661203 0.750174 54.7522 0.2411 3.12816 37.9441 0.636707 0.817207 1.58489 2.51189
3.32855 25.0208 0.350822 0.525051 20.5279 0.520313 0.395687 35.5718 0.409019 1.28341 26.3323 0.48147 0.400032 2.51189 3.98107
5.2754 17.0951 0.352053 0.200308 14.3682 0.341158 0.295926 22.7159 0.982702 0.147541 18.1024 0.39887 0.109463 3.98107 6.30957
8.36094 11.2865 0.170328 0.192351 9.44893 0.198748 0.199564 15.1838 0.379964 0.224784 11.9357 0.204031 0.151726 6.30957 10
