#Scale: 0.658060
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1503.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 402.595 36.465 10.8584 187.093 8.36324 10.7397 739.925 89.8646 13.0561 347.623 26.0445 14.2998 0.1 0.158489
0.210017 276.298 15.1724 11.2643 137.767 5.1104 10.1527 506.574 35.3076 20.9858 234.389 12.3755 12.5388 0.158489 0.251189
0.332855 188.311 5.79187 9.80391 102.142 2.06164 9.30433 326.448 13.321 19.5191 164.738 6.54802 10.5067 0.251189 0.398107
0.52754 127.352 3.3446 6.456 72.3982 2.73116 5.01661 207.989 8.94878 10.6989 115.968 2.38889 7.74997 0.398107 0.630957
0.836094 81.9449 1.1517 3.64053 53.0062 1.63806 3.22183 122.958 2.65067 6.74971 76.6604 0.822975 4.06125 0.630957 1
1.32512 54.11 0.865944 1.66571 38.3437 1.09532 1.53224 75.6956 0.983131 3.26899 51.6019 1.09885 1.66434 1 1.58489
2.10017 37.2011 0.740253 0.767708 27.9607 0.749815 0.852472 47.7562 1.37103 0.995602 36.7567 0.71677 1.03069 1.58489 2.51189
3.32855 25.9493 0.504286 0.533834 20.3596 0.474216 0.605869 33.265 0.488621 0.931213 25.225 0.657057 0.500326 2.51189 3.98107
5.2754 17.7118 0.326311 0.284647 14.2177 0.294159 0.489351 21.5544 0.591707 0.328165 17.6163 0.343748 0.341204 3.98107 6.30957
8.36094 11.2804 0.193034 0.211762 9.02336 0.219599 0.199222 13.7482 0.30611 0.258931 11.2259 0.164963 0.254292 6.30957 10
