#Scale: 0.354310
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2792.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 736.014 61.8203 38.2727 391.039 32.1375 29.3152 1775.1 181.451 89.212 728.365 89.0768 60.9467 0.1 0.158489
0.210017 396.91 22.6327 25.7459 209.888 17.159 12.909 896.395 98.1483 42.8818 411.39 23.227 43.3116 0.158489 0.251189
0.332855 211.997 11.5327 13.3236 118.903 5.28584 11.0191 457.097 46.3907 18.6 220.233 17.0136 19.868 0.251189 0.398107
0.52754 122.05 4.01356 5.39857 90.2064 1.08737 6.04114 206.47 20.8862 5.10783 124.697 5.91343 9.20895 0.398107 0.630957
0.836094 79.758 3.29195 2.34444 58.3165 2.35777 2.43663 129.421 10.095 3.2916 83.636 4.06487 3.22426 0.630957 1
1.32512 57.637 2.04795 1.45512 43.217 2.72151 1.48558 90.571 3.86227 2.5743 60.3807 1.93602 1.85659 1 1.58489
2.10017 40.9166 1.30711 0.988911 32.2819 0.998581 1.82398 59.1806 2.7546 1.1799 42.9847 1.95287 0.956345 1.58489 2.51189
3.32855 26.8624 0.895897 0.5956 20.6047 1.04023 0.341097 39.1279 1.40052 1.39762 28.6442 1.06658 0.80093 2.51189 3.98107
5.2754 15.7783 0.494161 0.434076 11.9998 0.494489 0.539721 23.6469 1.1062 0.762856 16.7193 0.580877 0.39246 3.98107 6.30957
8.36094 8.24924 0.460557 0.229254 5.5706 0.450963 0.364182 13.0889 1.29601 0.319576 9.13169 0.554824 0.272776 6.30957 10
