#Scale: 0.835248
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1184.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 431.922 26.6889 13.9881 216.523 12.3016 5.61227 734.34 44.1412 32.5031 344.114 16.5611 13.006 0.1 0.158489
0.210017 311.872 14.2247 12.2824 141.14 5.26651 8.09541 536.148 27.2728 28.0186 251.397 9.67345 14.1741 0.158489 0.251189
0.332855 224.141 6.84314 12.4531 110.002 4.44492 4.5811 376.213 9.0983 29.8131 182.448 4.58919 10.2175 0.251189 0.398107
0.52754 153.961 2.26767 9.41539 76.8876 3.11979 4.18903 249.962 1.93654 22.2744 129.762 2.38589 7.91299 0.398107 0.630957
0.836094 102.694 1.29053 5.14539 58.7341 2.28289 2.21167 154.916 0.833435 12.5502 90.3915 1.28252 4.30997 0.630957 1
1.32512 64.3493 0.533104 2.33112 41.3501 1.62577 0.656769 89.5946 0.0775528 5.49481 59.1408 0.54496 2.37547 1 1.58489
2.10017 41.5672 0.473412 0.913826 29.5121 0.98344 0.529415 54.9701 0.194088 2.38301 38.7364 0.728691 0.810696 1.58489 2.51189
3.32855 28.2967 0.453321 0.397989 20.692 0.817085 0.195751 35.8112 0.286507 0.939293 27.0674 0.477379 0.419828 2.51189 3.98107
5.2754 19.5807 0.391302 0.172258 14.754 0.409213 0.223495 24.3902 0.436604 0.458223 18.7768 0.451267 0.142405 3.98107 6.30957
8.36094 13.2592 0.15723 0.208724 9.79271 0.327504 0.160853 16.7292 0.0748749 0.455351 12.6725 0.177616 0.219696 6.30957 10
