#Scale: 0.136623
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 7241.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(Q)/W_p(SF)(1) Err+(2) Err-(3) W_p(SF)/W_p(All)(4) Err+(5) Err-(6) W_p(Q)/W_p(All)(7) Err+(8) Err-(9) (10) W_p(SFxQ)/W_p(All)(11) Err+(12) Err-(13) Bin_left_edge(14) Bin_right_edge(15) 
0.132512 -0.0107494 0.0107494 0.00208364 1.00744 0.0034827 0.00744307 -0.0108294 0.0108294 0.00143674 -0.0108294 0.0108294 9.60743e-05 0.1 0.158489
0.210017 -0.0359663 0.0359663 -0.0120144 1.00763 0.0155818 0.00763011 -0.0362408 0.0362408 -0.0111698 -0.0362408 0.0362408 -0.0160608 0.158489 0.251189
0.332855 -0.0663922 0.0663922 0.0362002 1.00786 0.0296566 0.00785601 -0.0669138 0.0669138 0.0584459 -0.0669138 0.0669138 0.0584459 0.251189 0.398107
0.52754 -0.142259 0.142259 0.00915675 1.00842 0.0033704 0.00841951 -0.143457 0.143457 0.0014639 -0.143457 0.4737 -0.0450255 0.398107 0.630957
0.836094 -0.268691 0.268691 0.022188 1.00936 0.017922 0.00936019 -0.271206 0.271206 0.0581399 -0.271206 0.271206 0.00208044 0.630957 1
1.32512 -1.79146 1.79146 -0.410552 0.85968 0.14032 -0.0498217 -1.54008 1.54008 -0.331541 20.0969 -16.7547 20.0969 1 1.58489
2.10017 -1.6402 1.6402 1.00416 1.01968 0.0092746 0.0196784 -1.67248 1.67248 1.14844 -1.67248 2.47174 -0.0144145 1.58489 2.51189
3.32855 15.1568 -10.7355 15.1568 0.906225 0.093775 -0.0646576 13.7355 -8.33168 13.7355 13.7355 -10.5384 13.7355 2.51189 3.98107
5.2754 -4.61115 4.61115 -0.0440364 1.03765 0.0116317 0.0376493 -4.78476 4.78476 -0.112298 -4.11185 4.11185 -1.94399 3.98107 6.30957
8.36094 -1292.38 1293.73 -1289.11 0.24784 0.752328 -0.723132 -320.303 321.887 -317.827 103.939 -101.299 103.939 6.30957 10
