#Scale: 0.404935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2443.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 363.807 38.3861 15.9857 226.38 21.1286 13.5166 933.621 179.611 4.11401 427.655 47.9114 29.9992 0.1 0.158489
0.210017 218.318 22.6739 6.23639 138.208 15.9213 8.48808 503.641 92.9544 0.573639 264.708 31.1631 12.3098 0.158489 0.251189
0.332855 129.32 11.2184 3.76481 91.4199 7.28983 7.53925 276.466 47.8616 0.229462 148.886 17.4141 3.67805 0.251189 0.398107
0.52754 84.4506 5.28594 1.65314 62.7484 5.62207 2.80387 161.244 17.5077 2.83063 97.1159 6.81357 1.98134 0.398107 0.630957
0.836094 55.5191 2.55775 1.05366 43.4485 2.87062 2.01006 103.062 7.47867 2.43869 61.6176 3.28083 0.256725 0.630957 1
1.32512 38.0948 2.09893 0.16404 30.4655 2.2439 0.35688 61.5864 5.32114 0.482273 43.2334 2.23278 0.269001 1 1.58489
2.10017 27.3362 1.67915 -0.0028553 21.8406 1.32447 0.407251 46.1525 5.51935 -0.830364 30.6664 2.33808 -0.177883 1.58489 2.51189
3.32855 18.4713 1.19296 0.00768089 14.8457 1.02682 0.151465 29.2297 3.32372 -0.457443 20.9924 1.53575 -0.0667324 2.51189 3.98107
5.2754 11.2068 0.660604 -0.0115633 9.15025 0.606637 0.0865135 17.3464 1.74063 -0.363531 12.6296 0.819341 -0.0221043 3.98107 6.30957
8.36094 5.72321 0.442468 -0.0316353 4.39333 0.261073 0.169315 9.68902 1.5973 -0.312068 6.64389 0.619831 -0.106468 6.30957 10
