#Scale: 0.658060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1503.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 991.529 60.7687 46.0362 301.578 43.9067 52.264 1417.62 87.1168 67.6038 548.483 35.4964 21.5997 0.1 0.158489
0.210017 576.018 38.0687 20.9149 209.736 19.4288 12.1795 781.872 56.5346 28.5596 368.112 19.803 12.6608 0.158489 0.251189
0.332855 338.503 14.4179 13.0226 126.79 13.4312 3.95866 453.58 17.2567 18.3278 223.574 13.0791 9.28571 0.251189 0.398107
0.52754 213.491 7.59592 9.55795 108.18 7.1929 6.64744 280.253 9.78375 12.5831 143.551 5.11697 6.44502 0.398107 0.630957
0.836094 127.856 3.37949 5.17677 76.9046 3.04592 4.36216 159.25 4.3042 6.56966 95.2335 2.89983 3.92237 0.630957 1
1.32512 77.7706 1.22903 3.01033 46.1912 0.118843 5.06563 89.7392 2.21699 2.02621 67.5993 0.743584 4.78585 1 1.58489
2.10017 54.6907 1.09195 1.72491 36.7351 -0.017395 2.33768 62.7134 1.66297 1.74427 47.2739 0.809425 1.47794 1.58489 2.51189
3.32855 39.0775 0.821915 1.0452 26.2894 0.478281 0.961525 44.3637 0.857567 1.09473 34.3688 0.779949 0.994659 2.51189 3.98107
5.2754 26.5477 0.837345 0.503483 16.2036 0.642889 0.717027 30.0689 1.13578 0.414436 23.7515 0.609186 0.852015 3.98107 6.30957
8.36094 17.0342 0.446869 0.427937 10.4463 0.810736 0.435693 19.6652 0.479868 0.464994 14.7325 0.401236 0.472157 6.30957 10
