#Scale: 0.273310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3619.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2041.15 486.334 111.666 1640.85 164.124 580.416 3509.15 1584.79 -260.356 2041.27 734.476 163.421 0.1 0.158489
0.210017 833.75 206.082 53.2993 526.655 141.047 28.0123 1678.1 965.598 202.37 907.416 164.443 140.753 0.158489 0.251189
0.332855 378.248 49.4234 45.4966 274.78 41.1553 24.7648 765.926 132.518 214.743 376.126 59.6263 52.0007 0.251189 0.398107
0.52754 195.531 20.2859 2.23232 160.414 8.07362 12.4699 210.213 93.4355 13.3758 225.327 38.4176 5.1857 0.398107 0.630957
0.836094 154.158 16.3118 11.6895 127.531 9.15921 11.5923 210.162 48.3493 -3.82431 165.036 20.2656 27.301 0.630957 1
1.32512 120.228 10.9266 5.82825 87.81 12.2432 5.48566 175.467 6.40967 13.6023 136.852 14.3405 12.928 1 1.58489
2.10017 65.2551 11.6126 3.99939 38.3184 11.2958 -0.687099 124.183 20.7923 13.1173 75.6671 13.1685 11.1239 1.58489 2.51189
3.32855 43.1832 4.58871 1.97278 29.9731 6.02072 2.53813 73.4034 9.89211 4.04781 47.9445 3.80999 4.90556 2.51189 3.98107
5.2754 24.8127 2.91748 1.6579 16.8242 3.46659 1.18656 42.5339 4.20906 3.60044 27.8365 2.8004 3.11752 3.98107 6.30957
8.36094 11.1409 2.26673 1.14326 9.08848 2.13865 2.46931 15.9449 4.90255 0.401757 11.8521 2.4346 0.916281 6.30957 10
