#Scale: 0.511247
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1935.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 278.054 36.6334 7.18219 178.551 18.0916 8.35106 665.78 121.758 3.25452 315.633 45.0706 8.44693 0.1 0.158489
0.210017 188.765 22.3539 3.6489 120.838 13.1842 5.36195 444.837 83.9063 6.40146 216.221 25.7896 6.01569 0.158489 0.251189
0.332855 129.986 11.1277 3.65387 87.6694 7.37866 5.15338 277.853 39.7734 6.7558 149.534 13.2448 5.2119 0.251189 0.398107
0.52754 89.1117 4.39354 2.56216 64.8825 2.27886 5.17916 165.931 20.2892 3.58134 101.946 6.16747 2.34395 0.398107 0.630957
0.836094 58.6403 2.55925 1.3561 45.8707 1.54589 2.2846 99.7879 10.1214 0.290421 65.2661 2.97221 1.06564 0.630957 1
1.32512 39.4281 1.79379 0.510757 31.4745 1.40193 1.09312 63.2266 6.08405 0.270348 43.9379 2.18653 0.50407 1 1.58489
2.10017 28.2264 1.06997 0.22097 23.4894 0.92664 0.614616 42.0407 3.14414 -0.166439 30.9876 1.28934 0.168739 1.58489 2.51189
3.32855 19.3856 0.834616 0.0639629 16.251 0.802034 0.30125 27.9323 1.93341 0.0511684 21.3372 0.954409 -0.00708389 2.51189 3.98107
5.2754 13.0282 0.380472 0.141973 11.2544 0.337266 0.312782 18.1411 0.858772 0.153484 14.0748 0.553334 0.0294189 3.98107 6.30957
8.36094 8.07469 0.319649 0.0989962 7.04484 0.26167 0.256572 10.7455 0.721743 0.0704651 8.74457 0.426482 -0.0124207 6.30957 10
